number	weight	playerName	hometown	pos	height	playerId	summary	class
1	210	Ahmad Smith	Alexandria, VA	G	76	ahmad-smith-2	14.2 Pts, 6.2 Reb, 3.5 Ast	JR
23	190	Wade Dunston	Washington, DC	G	76	wade-dunston-1	11.6 Pts, 3.5 Reb, 1.2 Ast	JR
24	230	Patrick Lottin		F	79	patrick-lottin-1	10.8 Pts, 4.3 Reb, 2.3 Ast	SR
5	215	Michael Lee	West Palm Beach, FL	F	80	michael-lee-2	6.6 Pts, 3.2 Reb, 0.4 Ast	FR
10	223	Isiah Carson	Springfield, OH	G	73	isiah-carson-2	4.9 Pts, 1.9 Reb, 2.3 Ast	FR
20	220	Brian Gibbs	Huntsville, AL	F	76	brian-gibbs-1	5.3 Pts, 2.7 Reb, 0.3 Ast	SO
11	230	Saulis Dumbliauskas		F	80	saulis-dumbliauskas-1	3.1 Pts, 3.5 Reb, 0.5 Ast	SR
2	185	Kern Carter		G	74	kern-carter-1	2.2 Pts, 0.8 Reb, 1.1 Ast	SO
30	190	Greg Lewis	Brooklyn, NY	G	70	greg-lewis-1	1.8 Pts, 0.8 Reb, 0.4 Ast	SR
34	205	Willie Morse	State College, PA	G	75	willie-morse-1	2.1 Pts, 1.1 Reb, 0.7 Ast	FR
41	250	Yankuba Camara		C	83	yankuba-camara-1	1.6 Pts, 2.5 Reb, 0.2 Ast	SR
15	170	Jason Pawlikowski	Lancaster, NY	C		jason-pawlikowski-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
12	175	Craig Stevens	Vernon Center, NY	G	70	craig-stevens-1	0.0 Pts, 0.2 Reb, 0.0 Ast	FR
