number	weight	playerName	hometown	pos	height	playerId	summary	class
22	220	Jason Harris	Henderson, TX	F	76	jason-harris-1	17.5 Pts, 4.6 Reb, 1.8 Ast	JR
2	225	Jameel Pugh	Sacramento, CA	F	77	jameel-pugh-1	15.0 Pts, 4.4 Reb, 1.0 Ast	SR
33	235	Alex Bausley	Los Angeles, CA	F	78	alex-bausley-1	10.4 Pts, 5.3 Reb, 1.1 Ast	SO
20	175	DaShawn Freeman	Oakland, CA	G	71	dashawn-freeman-1	10.0 Pts, 3.3 Reb, 4.9 Ast	JR
1	190	E.J. Harris	Los Angeles, CA	G	75	ej-harris-1	4.8 Pts, 2.1 Reb, 1.9 Ast	SR
11	215	Aaron Perry	Detroit, MI	F	80	aaron-perry-1	3.4 Pts, 3.7 Reb, 0.4 Ast	JR
44	220	Chris Lange	Albuquerque, NM	F	80	chris-lange-1	5.5 Pts, 3.6 Reb, 0.3 Ast	JR
10	205	Schuyler McKay	Los Angeles, CA	G	77	schuyler-mckay-1	2.8 Pts, 1.8 Reb, 0.5 Ast	FR
50	235	Zane Beekman	Lewistown, IL	C	81	zane-beekman-1	1.9 Pts, 1.9 Reb, 0.2 Ast	JR
35	205	Davon Roberts	Covina, CA	F	78	davon-roberts-1	2.0 Pts, 1.6 Reb, 0.1 Ast	FR
4	220	Randy Adams	Moreno Valley, CA	C	80	randy-adams-1	1.6 Pts, 2.4 Reb, 0.1 Ast	FR
1	212	Jason Gilzene	Los Angeles, CA	F	78	jason-gilzene-1	0.8 Pts, 0.8 Reb, 0.1 Ast	FR
