number	weight	playerName	hometown	pos	height	playerId	summary	class
3	178	Jay Straight	Chicago, IL	G	71	jay-straight-1	18.0 Pts, 3.9 Reb, 5.3 Ast	SR
0	210	Dion Sherrell	Detroit, MI	G	76	dion-sherrell-1	12.0 Pts, 2.6 Reb, 1.5 Ast	SR
13	255	Alex Dunn	Sioux Rapids, IA	C	84	alex-dunn-1	9.5 Pts, 8.6 Reb, 0.9 Ast	SR
2	225	Justin Williams		C	82	justin-williams-1	8.9 Pts, 6.4 Reb, 0.5 Ast	JR
54	240	Derek Wabbington	Phoenix, AZ	F	81	derek-wabbington-1	6.3 Pts, 3.6 Reb, 0.6 Ast	JR
15	205	Steve Leven		F	77	steve-leven-1	8.4 Pts, 2.1 Reb, 1.6 Ast	SO
2	215	Jerry Webb	St. Paul, MN	G	77	jerry-webb-1	5.6 Pts, 4.4 Reb, 1.4 Ast	SR
5	210	Kevin Lewis	Los Angeles, CA	F	78	kevin-lewis-1	4.7 Pts, 2.3 Reb, 0.6 Ast	JR
34	210	Chris Anderson	Layton, UT	F	80	chris-anderson-1	1.8 Pts, 1.1 Reb, 0.1 Ast	SO
14	195	James Ebert	Iowa City, IA	G	74	james-ebert-1	1.2 Pts, 0.6 Reb, 0.4 Ast	JR
50	270	Jarrod Boswell	Lakeside, CA	C	84	jarrod-boswell-1	2.0 Pts, 1.5 Reb, 0.0 Ast	FR
2	190	Abdullah Lawal	Plano, TX	G	73	abdullah-lawal-1	0.2 Pts, 0.6 Reb, 0.2 Ast	FR
45	220	Bienvenu Songondo		F	82	bienvenu-songondo-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
