number	weight	playerName	hometown	pos	height	playerId	summary	class
20	205	Lenny Collins	Rancho Santa Margarita, CA	F	78	lenny-collins-1	13.3 Pts, 4.9 Reb, 2.4 Ast	JR
32	235	Eric Taylor	Latham, NY	F	80	eric-taylor-1	11.0 Pts, 5.4 Reb, 1.5 Ast	SR
33	202	Cody Toppert	Albuquerque, NM	G	76	cody-toppert-1	11.0 Pts, 3.0 Reb, 1.9 Ast	SR
4	215	Ryan Rourke	Bothell, WA	F	78	ryan-rourke-1	8.6 Pts, 4.2 Reb, 1.3 Ast	JR
20	185	Will Scott	New York, NY	G	76	will-scott-2	4.3 Pts, 0.6 Reb, 0.3 Ast	FR
	180	Jason Canady	Brooklyn, NY	G	76	jason-canady-1	4.3 Pts, 1.2 Reb, 1.2 Ast	FR
42	242	Andrew Naeve	Miles, IA	C	81	andrew-naeve-1	3.6 Pts, 3.3 Reb, 0.7 Ast	SO
3	190	Graham Dow		G	72	graham-dow-1	3.9 Pts, 1.4 Reb, 2.4 Ast	SO
21	180	Khaliq Gant	Norcross, GA	G	75	khaliq-gant-1	2.5 Pts, 0.9 Reb, 1.1 Ast	FR
34	210	David Lisle		G	76	david-lisle-1	2.2 Pts, 2.0 Reb, 0.9 Ast	JR
31	220	Jason Mitchell	Saluda, SC	F	80	jason-mitchell-1	0.8 Pts, 0.7 Reb, 0.1 Ast	SO
11	185	Kevin App	Silver Spring, MD	G	72	kevin-app-1	1.0 Pts, 0.2 Reb, 0.2 Ast	SO
45	250	Shawn Oliverson	Preston, ID	C	82	shawn-oliverson-1	0.5 Pts, 0.0 Reb, 0.0 Ast	FR
