number	weight	playerName	hometown	pos	height	playerId	summary	class
5	175	Quincy Douby		G	75	quincy-douby-1	15.1 Pts, 2.4 Reb, 3.4 Ast	SO
2	190	Ricky Shields		G	76	ricky-shields-1	13.0 Pts, 3.9 Reb, 2.5 Ast	SR
13	230	Ollie Bailey	Chicago, IL	F	79	ollie-bailey-1	9.7 Pts, 4.4 Reb, 0.3 Ast	FR
1	205	Marquis Webb	Paterson, NJ	G	77	marquis-webb-1	6.4 Pts, 3.2 Reb, 2.9 Ast	SO
13	185	Juel Wiggan	Bronx, NY	G	75	juel-wiggan-1	6.2 Pts, 2.8 Reb, 2.4 Ast	SR
44	250	Jimmie Inglis		C	81	jimmie-inglis-1	5.5 Pts, 3.0 Reb, 0.3 Ast	JR
21	265	Byron Joynes	Baltimore, MD	C	81	byron-joynes-1	4.5 Pts, 5.6 Reb, 0.6 Ast	SO
10	185	Manny Quezada	New York, NY	G	74	manny-quezada-1	2.8 Pts, 1.0 Reb, 0.5 Ast	FR
45	240	Dan Waterstradt	Dearborn Heights, MI	C	83	dan-waterstradt-1	2.4 Pts, 2.5 Reb, 0.5 Ast	FR
10	190	Jon Mimmo	Absecon, NJ	G	73	jon-mimmo-1	1.2 Pts, 0.5 Reb, 0.0 Ast	SO
33	185	Shayle Keating	Teaneck, NJ	G	72	shayle-keating-1	0.2 Pts, 0.4 Reb, 0.1 Ast	SO
23	200	Jason Cherry	Margate, NJ	G	74	jason-cherry-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
3	170	Tyler Glass	Middletown, NJ	G	73	tyler-glass-1	0.0 Pts, 0.7 Reb, 0.0 Ast	SR
35	205	Aaron Washington	Willingboro, NJ	F	80	aaron-washington-1	0.0 Pts, 0.8 Reb, 0.0 Ast	SO
