number	weight	playerName	hometown	pos	height	playerId	summary	class
3	202	Jarrett Jack		G	75	jarrett-jack-1	15.5 Pts, 4.8 Reb, 4.5 Ast	JR
11	185	Will Bynum		G	72	will-bynum-1	12.5 Pts, 2.5 Reb, 2.5 Ast	SR
12	255	Luke Schenscher		C	85	luke-schenscher-1	10.1 Pts, 7.3 Reb, 1.2 Ast	SR
1	218	B.J. Elder	Madison, GA	G	76	bj-elder-1	12.6 Pts, 2.3 Reb, 1.1 Ast	SR
2	228	Isma'Il Muhammad	Atlanta, GA	F	78	ismail-muhammad-1	8.4 Pts, 5.0 Reb, 1.9 Ast	SR
23	210	Anthony Morrow	Charlotte, NC	G	77	anthony-morrow-1	5.7 Pts, 1.9 Reb, 0.4 Ast	FR
4	250	Ra'Sean Dickey	Clio, SC	C	81	rasean-dickey-1	5.1 Pts, 3.2 Reb, 0.1 Ast	FR
55	220	Anthony McHenry	Birmingham, AL	G	79	anthony-mchenry-1	3.8 Pts, 3.3 Reb, 1.9 Ast	SR
5	210	Mario West	Douglasville, GA	G	77	mario-west-1	2.0 Pts, 2.6 Reb, 0.5 Ast	SO
32	236	Jeremis Smith	Fort Worth, TX	F	78	jeremis-smith-1	2.9 Pts, 4.4 Reb, 1.1 Ast	FR
44	245	Theodis Tarver	Monroe, LA	F	81	theodis-tarver-1	1.2 Pts, 1.7 Reb, 0.2 Ast	JR
20	203	Zam Fredrick	St. Matthews, SC	G	73	zam-fredrick-1	1.6 Pts, 0.6 Reb, 0.8 Ast	FR
14	195	Keith Jones	Austell, GA	G	74	keith-jones-1	0.6 Pts, 0.0 Reb, 0.0 Ast	FR
10	175	Tyler Davis	Grayson, GA			tyler-davis-2	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
