number	weight	playerName	hometown	pos	height	playerId	summary	class
10	190	Joe Knight	Columbia, TN	G	74	joe-knight-1	13.6 Pts, 4.0 Reb, 4.1 Ast	JR
13	200	Jose Olivero	Fairfax, VA	G	74	jose-olivero-1	13.0 Pts, 2.9 Reb, 1.9 Ast	SO
11	210	Nick Monserez	Cincinnati, OH	G	77	nick-monserez-1	8.7 Pts, 4.7 Reb, 1.0 Ast	SR
3	300	Jason Mgebroff	Kent, WA	C	82	jason-mgebroff-1	8.7 Pts, 4.2 Reb, 0.5 Ast	SO
34	225	Earl Nurse	Miami, FL	F	79	earl-nurse-1	4.1 Pts, 5.6 Reb, 1.9 Ast	SR
5	220	Kyle Neptune	Brooklyn, NY	G	77	kyle-neptune-1	3.3 Pts, 2.2 Reb, 0.8 Ast	SO
21	175	Mitch Gilfillan	Morton, IL	G	71	mitch-gilfillan-1	3.4 Pts, 0.9 Reb, 1.4 Ast	JR
1	160	Erik Smith	Arlington, VA	G	69	erik-smith-2	2.9 Pts, 0.7 Reb, 1.5 Ast	FR
20	200	Bryan White	Plantation, FL	F	78	bryan-white-1	2.5 Pts, 1.9 Reb, 0.2 Ast	FR
44	235	Mike Fischman	Cooper City, FL	C	81	mike-fischman-1	1.6 Pts, 2.4 Reb, 0.2 Ast	JR
32	215	James Anderson	Culbertson, MT	F	79	james-anderson-2	2.2 Pts, 1.9 Reb, 0.1 Ast	JR
40	245	Dayne Mickelson	Woodinville, WA	F	80	dayne-mickelson-1	1.6 Pts, 2.1 Reb, 0.4 Ast	SR
35	195	Kevin Tempest	Mercer Island, WA	F	76	kevin-tempest-1	1.1 Pts, 0.5 Reb, 0.1 Ast	JR
