number	weight	playerName	hometown	pos	height	playerId	summary	class
0	175	Delvin Thompson	Fayette, MS	G	73	delvin-thompson-1	14.9 Pts, 3.1 Reb, 1.4 Ast	SO
2	205	DeAndre Jones	Quincy, FL	G	76	deandre-jones-1	9.3 Pts, 4.4 Reb, 1.5 Ast	JR
20	190	Almaad Jackson	Mesquite, TX	F	81	almaad-jackson-1	7.8 Pts, 5.6 Reb, 1.1 Ast	SO
23	225	Juan Wyatt	Fayette, MS	F	80	juan-wyatt-1	6.3 Pts, 4.4 Reb, 1.0 Ast	SO
3	165	Alleo Frazier	Tampa, FL	G	66	alleo-frazier-1	4.3 Pts, 2.1 Reb, 2.6 Ast	SO
33	180	Fred Cole	Meridian, MS	F	77	fred-cole-1	4.0 Pts, 2.0 Reb, 0.4 Ast	JR
40	250	Rhau-Chavis Landfair	Starkville, MS	C	82	rhau-chavis-landfair-1	3.4 Pts, 2.8 Reb, 0.4 Ast	SR
35	200	James Kendrick	Terry, MS	F	80	james-kendrick-1	2.6 Pts, 2.0 Reb, 0.3 Ast	SO
31	195	Patrick Horton	Terry, MS	F	78	patrick-horton-1	2.2 Pts, 1.2 Reb, 0.6 Ast	FR
4	185	Jerist Roberts	Sacramento, CA	G	72	jerist-roberts-1	1.8 Pts, 2.4 Reb, 0.9 Ast	SR
10	165	Cory Jackson	Houston, TX	G	71	cory-jackson-1	1.7 Pts, 1.5 Reb, 1.4 Ast	SR
21	195	John Chandler	Moss Point, MI	G	75	john-chandler-1	4.5 Pts, 0.8 Reb, 0.9 Ast	SR
32	210	Roland Parsons	Houston, TX	F	80	roland-parsons-1	1.8 Pts, 1.2 Reb, 0.1 Ast	JR
44	230	Ray Dotson	Port Gibson, MS	C	80	ray-dotson-1	1.2 Pts, 1.2 Reb, 0.0 Ast	SR
