number	weight	playerName	hometown	pos	height	playerId	summary	class
1	230	Monty Scott	Reynoldsburg, OH	F	78	monty-scott-1	11.1 Pts, 4.6 Reb, 0.7 Ast	JR
2	175	Brian Roberts	Toledo, OH	G	74	brian-roberts-1	9.2 Pts, 2.7 Reb, 1.4 Ast	FR
21	238	Norman Plummer	Fairfield, OH	F	79	norman-plummer-1	9.1 Pts, 4.4 Reb, 0.4 Ast	FR
14	180	Mark Jones	Taftville, CT	G	73	mark-jones-3	7.8 Pts, 3.2 Reb, 1.8 Ast	SR
11	190	Warren Williams	Gaithersburg, MD	G	77	warren-williams-1	6.8 Pts, 2.3 Reb, 3.4 Ast	JR
1	195	Trent Meacham	Champaign, IL	G	75	trent-meacham-1	6.4 Pts, 1.7 Reb, 2.7 Ast	FR
22	200	Marques Bennett	Indianapolis, IN	G	77	marques-bennett-1	4.0 Pts, 3.4 Reb, 0.8 Ast	JR
33	211	Jimmy Binnie	Des Moines, IA	F	78	jimmy-binnie-1	3.6 Pts, 2.3 Reb, 0.7 Ast	FR
2	225	Chris Alvarez	Miami, FL	F	80	chris-alvarez-1	3.2 Pts, 3.8 Reb, 0.9 Ast	FR
5	225	Nick Stafford	Springfield, MA	C	81	nick-stafford-1	1.8 Pts, 2.0 Reb, 0.2 Ast	SO
44	255	James Cripe	Loveland, OH	C	83	james-cripe-1	2.0 Pts, 0.9 Reb, 0.3 Ast	SO
15	190	Logan White	Cleveland, OH	G	77	logan-white-1	1.2 Pts, 0.3 Reb, 0.0 Ast	JR
4	195	Jeff Penno	Kettering, OH	G	77	jeff-penno-1	0.5 Pts, 0.5 Reb, 0.2 Ast	JR
54	205	William Brady	Bloomington, IL	G	82	william-brady-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
55	238	Jon Kingston	Columbus, OH	C	80	jon-kingston-1	0.0 Pts, 0.7 Reb, 0.0 Ast	SO
34	225	Joaquin Thomas	Bronx, NY	G	79	joaquin-thomas-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
