number	weight	playerName	hometown	pos	height	playerId	summary	class
1	250	Craig Smith		F	79	craig-smith-1	18.0 Pts, 8.5 Reb, 1.7 Ast	JR
3	225	Jared Dudley	San Diego, CA	F	79	jared-dudley-1	16.5 Pts, 7.5 Reb, 3.2 Ast	SO
23	212	Sean Marshall	Rialto, CA	G	77	sean-marshall-1	11.1 Pts, 2.7 Reb, 1.8 Ast	SO
4	205	Jermaine Watson	Dorchester, MA	G	75	jermaine-watson-1	9.6 Pts, 3.3 Reb, 1.5 Ast	SR
13	260	Nate Doornekamp		C	84	nate-doornekamp-1	5.2 Pts, 4.8 Reb, 2.3 Ast	SR
11	200	Louis Hinnant	Oxon Hill, MD	G	76	louis-hinnant-1	5.3 Pts, 2.3 Reb, 4.8 Ast	JR
51	235	Sean Williams	Houston, TX	F	82	sean-williams-1	4.1 Pts, 3.5 Reb, 0.6 Ast	FR
12	170	Steve Hailey	Boston, MA	G	72	steve-hailey-1	3.4 Pts, 1.9 Reb, 2.7 Ast	SO
5	220	Akida McLain	Pittsburgh, PA	F	79	akida-mclain-1	3.9 Pts, 2.6 Reb, 0.1 Ast	FR
21	225	Gordon Watt	Evanston, IL	F	78	gordon-watt-1	1.3 Pts, 0.8 Reb, 0.7 Ast	FR
32	255	John Oates	Harriman, NY	F	82	john-oates-1	0.8 Pts, 1.2 Reb, 0.0 Ast	FR
21	200	Tyler Neville	Ridgewood, NJ	G	75	tyler-neville-1	0.2 Pts, 0.3 Reb, 0.2 Ast	JR
25	195	Ted Dunlap	Dallas, TX	G	75	ted-dunlap-1	0.0 Pts, 0.3 Reb, 0.2 Ast	JR
