number	weight	playerName	hometown	pos	height	playerId	summary	class
0	182	Trey Pearson	South Fulton, TN	G	74	trey-pearson-2	14.5 Pts, 3.5 Reb, 3.7 Ast	FR
14	190	Darnell Hopkins	Baltimore, MD	G	74	darnell-hopkins-1	10.1 Pts, 2.6 Reb, 1.5 Ast	FR
22	208	Shawn Witherspoon	Oviedo, FL	F	77	shawn-witherspoon-1	9.6 Pts, 5.0 Reb, 1.7 Ast	JR
40	220	Issian Redding	Sandusky, OH	F	78	issian-redding-1	8.3 Pts, 4.7 Reb, 0.8 Ast	FR
10	170	Keith Jenifer	Baltimore, MD	G	75	keith-jenifer-1	7.5 Pts, 3.0 Reb, 4.0 Ast	JR
50	222	Charles Johnson	Atlanta, GA	F	79	charles-johnson-1	4.9 Pts, 2.8 Reb, 0.5 Ast	JR
25	205	Justin Orr	Cincinnati, OH	F	78	justin-orr-1	4.5 Pts, 2.2 Reb, 1.2 Ast	FR
44	245	Pearson Griffith		C	82	pearson-griffith-1	4.4 Pts, 3.9 Reb, 0.3 Ast	SR
43	235	Reggie Jackson	Denver, CO	G	75	reggie-jackson-3	4.8 Pts, 2.8 Reb, 0.2 Ast	FR
2	210	Shane Dansby	Pegram, TN	F	76	shane-dansby-1	3.6 Pts, 1.6 Reb, 0.5 Ast	FR
3	180	T.J. Wolf	Martinsville, IN	G	71	tj-wolf-1	1.2 Pts, 0.5 Reb, 0.7 Ast	SO
1	188	Jimmie Lee Holder	Benton, KY			jimmie-lee-holder-1	2.0 Pts, 0.0 Reb, 0.2 Ast	FR
23	186	AJ Adams	Mayfield, KY			aj-adams-1	0.6 Pts, 0.2 Reb, 0.0 Ast	FR
