number	weight	playerName	hometown	pos	height	playerId	summary	class
1	181	Mario Moore	Nashville, TN	G	71	mario-moore-1	13.5 Pts, 3.0 Reb, 3.7 Ast	JR
44	242	Corey Smith	Houston, TX	G	78	corey-smith-1	12.0 Pts, 4.2 Reb, 2.3 Ast	SR
32	205	Shan Foster	Kenner, LA	G	78	shan-foster-1	9.2 Pts, 3.1 Reb, 1.1 Ast	FR
33	248	Julian Terrell	Nashville, TN	F	81	julian-terrell-1	6.8 Pts, 5.1 Reb, 1.4 Ast	JR
3	214	Jason Holwerda	Chattanooga, TN	G	78	jason-holwerda-1	6.4 Pts, 3.4 Reb, 2.8 Ast	SR
13	261	David Przybyszewski		C	86	david-przybyszewski-1	6.4 Pts, 3.3 Reb, 0.8 Ast	SR
3	170	Alex Gordon	Pensacola, FL	G	71	alex-gordon-1	6.0 Pts, 1.2 Reb, 1.2 Ast	FR
1	225	DeMarre Carroll	Birmingham, AL	F	80	demarre-carroll-1	4.0 Pts, 3.8 Reb, 0.7 Ast	FR
20	215	Dan Cage	Indianapolis, IN	G	77	dan-cage-1	4.0 Pts, 0.9 Reb, 0.9 Ast	SO
54	250	Ted Skuchas	Audubon, PA	C	83	ted-skuchas-1	2.1 Pts, 1.9 Reb, 0.8 Ast	SO
11	265	Alan Metcalfe		F	81	alan-metcalfe-1	1.5 Pts, 1.0 Reb, 0.3 Ast	FR
14	185	Aubrey Hammond	Charlottesville, VA	G	76	aubrey-hammond-1	0.7 Pts, 0.4 Reb, 0.0 Ast	FR
