number	weight	playerName	hometown	pos	height	playerId	summary	class
5	220	Jason Edwin	Warsaw, IL	F	77	jason-edwin-1	12.2 Pts, 4.4 Reb, 1.8 Ast	SR
42	245	Kevin Warzynski	Mount Pleasant, SC	F	80	kevin-warzynski-1	11.5 Pts, 4.7 Reb, 1.0 Ast	JR
13	200	Jay Youngblood	Detroit, MI	G	77	jay-youngblood-1	10.1 Pts, 4.5 Reb, 1.4 Ast	JR
23	185	DeAndre Haynes	Detroit, MI	G	74	deandre-haynes-1	9.9 Pts, 3.4 Reb, 5.5 Ast	JR
2	235	Scott Cutley	Inglewood, CA	F	77	scott-cutley-1	7.9 Pts, 4.6 Reb, 2.5 Ast	SO
25	185	Armon Gates	Country Club Hills, IL	G	74	armon-gates-1	6.0 Pts, 2.2 Reb, 0.8 Ast	SO
54	170	Marcus Crenshaw	Detroit, MI	G	70	marcus-crenshaw-1	4.7 Pts, 0.8 Reb, 1.1 Ast	FR
2	260	Nate Gerwig	Pittsburgh, PA	C	81	nate-gerwig-1	6.2 Pts, 3.9 Reb, 0.4 Ast	JR
21	190	Mike Scott	Indianapolis, IN	F	79	mike-scott-2	1.8 Pts, 1.9 Reb, 0.3 Ast	FR
15	192	Demetrius Johnson	Cleveland, OH	G	76	demetrius-johnson-2	2.0 Pts, 1.4 Reb, 0.9 Ast	SO
11	0	Brett Bartlett	LaGrange, OH	G	70	brett-bartlett-1	0.9 Pts, 0.2 Reb, 0.3 Ast	FR
		Darius Davis		F	77	darius-davis-1	1.2 Pts, 1.1 Reb, 0.0 Ast	JR
50	205	Jason France	Kent, OH	F	78	jason-france-1	3.0 Pts, 0.0 Reb, 0.0 Ast	FR
52	0	Josh Hegenderfer	Centerburg, OH			josh-hegenderfer-1	0.3 Pts, 0.4 Reb, 0.0 Ast	FR
	225	Isaac Knight	Detroit, MI	F	79	isaac-knight-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
