number	weight	playerName	hometown	pos	height	playerId	summary	class
41	245	Linas Kleiza		F	80	linas-kleiza-1	16.1 Pts, 7.6 Reb, 1.6 Ast	SO
3	225	Thomas Gardner	Portland, OR	G	77	thomas-gardner-1	10.4 Pts, 2.6 Reb, 2.0 Ast	SO
2	212	Jason Conley	Chevy Chase, MD	G	77	jason-conley-1	10.2 Pts, 5.9 Reb, 2.0 Ast	SR
1	212	Jimmy McKinney	St. Louis, MO	G	75	jimmy-mckinney-1	7.2 Pts, 3.0 Reb, 2.4 Ast	JR
12	190	Jason Horton	Dallas, TX	G	73	jason-horton-1	5.9 Pts, 2.3 Reb, 3.2 Ast	FR
15	225	Marshall Brown	Austin, TX	F	79	marshall-brown-1	5.1 Pts, 1.9 Reb, 0.5 Ast	FR
14	270	Kevin Young		F	81	kevin-young-2	4.8 Pts, 4.9 Reb, 0.2 Ast	JR
44	250	Kalen Grimes	St. Louis, MO	C	81	kalen-grimes-1	2.6 Pts, 2.2 Reb, 0.0 Ast	FR
25	220	Glen Dandridge	Goochland, VA	F	78	glen-dandridge-1	1.9 Pts, 0.4 Reb, 0.2 Ast	FR
55	230	Jeffrey Ferguson		C	82	jeffrey-ferguson-1	2.8 Pts, 2.5 Reb, 0.2 Ast	SR
10	182	Spencer Laurie	Springfield, MO	G	73	spencer-laurie-1	0.6 Pts, 0.4 Reb, 1.7 Ast	SO
24	200	Brian Dailey	Samammish, WA	G	75	brian-dailey-1	0.0 Pts, 0.2 Reb, 0.1 Ast	SR
