number	weight	playerName	hometown	pos	height	playerId	summary	class
50	215	Chad McKnight	Lancaster, OH	F	79	chad-mcknight-1	16.9 Pts, 6.4 Reb, 1.0 Ast	SR
21	185	Josh Reed	East Liverpool, OH	G	74	josh-reed-1	10.8 Pts, 2.0 Reb, 2.4 Ast	SO
23	170	Quinton Smith	Radcliff, KY	G	77	quinton-smith-1	10.8 Pts, 3.2 Reb, 3.3 Ast	JR
22	185	Ramon Kelly	Belleville, IL	G	76	ramon-kelly-1	7.9 Pts, 4.1 Reb, 2.9 Ast	SR
21	180	Tramaine Stevens	Miami, FL	G	75	tramaine-stevens-1	4.8 Pts, 2.9 Reb, 1.1 Ast	FR
43	230	Cory Burns	Peru, IN	F	80	cory-burns-1	4.1 Pts, 2.8 Reb, 1.2 Ast	JR
30	250	Kevin McDonald	Harrison, OH	C	82	kevin-mcdonald-1	3.5 Pts, 2.1 Reb, 0.1 Ast	FR
24	240	Jonathan TRUE	Stanford, KY	C	83	jonathan-true-1	3.3 Pts, 2.8 Reb, 0.5 Ast	FR
4	180	Kyle Hankins	Bloomington, IN	G	75	kyle-hankins-1	1.7 Pts, 0.9 Reb, 1.6 Ast	SR
32	0	Matt West		G	76	matt-west-1	0.3 Pts, 0.3 Reb, 0.2 Ast	SO
25	185	Brent Hottell	Guston, KY			brent-hottell-1	1.0 Pts, 0.0 Reb, 0.0 Ast	FR
42	225	Bryan Robinson	London, OH	F	79	bryan-robinson-1	0.3 Pts, 0.8 Reb, 0.2 Ast	FR
44	0	Tim Wright				tim-wright-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
