number	weight	playerName	hometown	pos	height	playerId	summary	class
3	205	Adam Morrison		F	80	adam-morrison-1	19.0 Pts, 5.5 Reb, 2.8 Ast	SO
1	249	Ronny Turiaf		F	82	ronny-turiaf-1	15.9 Pts, 9.5 Reb, 1.5 Ast	SR
5	177	Derek Raivio	Vancouver, WA	G	73	derek-raivio-1	13.0 Pts, 2.6 Reb, 4.8 Ast	SO
13	269	J.P. Batista		C	81	jp-batista-1	12.4 Pts, 6.2 Reb, 0.9 Ast	JR
32	223	Sean Mallon	Spokane, WA	F	81	sean-mallon-1	7.6 Pts, 4.2 Reb, 1.2 Ast	SO
22	211	Erroll Knight	Seattle, WA	G	78	erroll-knight-1	6.9 Pts, 4.6 Reb, 1.2 Ast	JR
25	223	David Pendergraft	Brewster, WA	G	78	david-pendergraft-1	2.9 Pts, 2.6 Reb, 0.5 Ast	FR
11	181	Pierre-Marie Altidor Cespedes		G	73	pierre-marie-altidor-cespedes-1	2.0 Pts, 1.2 Reb, 2.4 Ast	FR
11	208	Nathan Doudney	Rockwall, TX	G	76	nathan-doudney-2	3.3 Pts, 1.6 Reb, 1.9 Ast	FR
14	196	Brian Michaelson	Portland, OR	G	75	brian-michaelson-1	1.3 Pts, 0.5 Reb, 0.5 Ast	SR
11	245	Calum Macleod		C	85	calum-macleod-1	0.9 Pts, 0.2 Reb, 0.0 Ast	FR
24	175	Stephen Gentry	Fort Scott, TX	G	74	stephen-gentry-1	0.8 Pts, 0.2 Reb, 0.0 Ast	SO
15	201	Colin Floyd	Harrington, WA	G	74	colin-floyd-1	0.0 Pts, 0.1 Reb, 0.1 Ast	JR
