number	weight	playerName	hometown	pos	height	playerId	summary	class
23	199	Chris Oliver	Kernersville, NC	F	79	chris-oliver-1	14.9 Pts, 7.0 Reb, 1.0 Ast	SO
5	185	Olumuyiwa Popoola	Gardena, CA	G	75	olumuyiwa-popoola-1	10.9 Pts, 4.1 Reb, 1.5 Ast	SR
32	166	Whit Holcomb-Faye	Winston-Salem, NC	G	74	whit-holcomb-faye-1	15.1 Pts, 3.3 Reb, 3.6 Ast	JR
2	209	Brandon Jeffers	Baltimore, MD	G	79	brandon-jeffers-1	8.3 Pts, 2.6 Reb, 0.9 Ast	SR
25	208	Reggie McIntyre	Piedmont, SC	F	77	reggie-mcintyre-1	7.4 Pts, 4.6 Reb, 1.1 Ast	SO
24	161	Andre Bynum	Gastonia, NC	G	74	andre-bynum-1	6.8 Pts, 2.6 Reb, 3.5 Ast	JR
32	220	Josh Fox	Staunton, VA	C	80	josh-fox-1	3.8 Pts, 2.0 Reb, 0.1 Ast	FR
20	236	Chris Goodin	Springfield, VA	F	77	chris-goodin-1	4.5 Pts, 1.7 Reb, 0.8 Ast	JR
21	243	Ivan Wilson	Baltimore, MD	C	81	ivan-wilson-1	2.5 Pts, 1.7 Reb, 0.0 Ast	JR
31	190	Duane Ricks	Norfolk, VA	C	82	duane-ricks-1	1.4 Pts, 1.5 Reb, 0.1 Ast	FR
3	212	Dan Ross	Baltimore, MD	G	78	dan-ross-1	1.7 Pts, 1.1 Reb, 0.3 Ast	SO
11	170	Branden Smith	Chesapeake, VA	G	75	branden-smith-1	1.5 Pts, 0.8 Reb, 0.4 Ast	FR
1	164	Tom Hayes	Fairfax, VA	G	72	tom-hayes-1	0.8 Pts, 0.2 Reb, 0.0 Ast	JR
54	278	Colby Trent	Richmond, VA	C	81	colby-trent-1	0.1 Pts, 0.6 Reb, 0.0 Ast	FR
