number	weight	playerName	hometown	pos	height	playerId	summary	class
1	230	Harding Nana		F	80	harding-nana-1	18.5 Pts, 10.4 Reb, 1.4 Ast	JR
23	210	Andrew Washington	Washington, DC	G	75	andrew-washington-1	13.2 Pts, 4.2 Reb, 2.1 Ast	JR
12	180	Rulon Washington	Jacksonville, FL	G	73	rulon-washington-1	8.0 Pts, 1.4 Reb, 1.0 Ast	JR
3	185	Mike Slattery	Philadelphia, PA	G	72	mike-slattery-1	9.0 Pts, 2.6 Reb, 6.5 Ast	SR
31	240	Raphael Madera	Queens, NY	C	82	raphael-madera-1	5.2 Pts, 3.5 Reb, 0.5 Ast	SO
24	225	Robin Wentt	Silver Spring, MD	F	80	robin-wentt-1	4.1 Pts, 3.5 Reb, 0.8 Ast	SR
30	215	Calvin Smith	Norfolk, VA	F	77	calvin-smith-1	3.7 Pts, 3.6 Reb, 0.8 Ast	SR
34	200	Octavius Flowers	Goldsboro, NC	F	78	octavius-flowers-1	2.4 Pts, 0.9 Reb, 0.2 Ast	FR
25	210	Sam McMahon	Lohman, MO	G	77	sam-mcmahon-1	2.0 Pts, 1.6 Reb, 0.5 Ast	FR
5	220	Lebo Maepa		F	80	lebo-maepa-1	2.4 Pts, 2.8 Reb, 0.5 Ast	SO
4	195	Dan DiNozzi	Middletown, DE	G	77	dan-dinozzi-1	0.0 Pts, 0.0 Reb, 1.0 Ast	SO
21	205	Chris Metkiff	Merrick, NY	F	77	chris-metkiff-1	0.0 Pts, 0.3 Reb, 0.3 Ast	SO
