number	weight	playerName	hometown	pos	height	playerId	summary	class
1	209	Tiras Wade	Tampa, FL	G	79	tiras-wade-1	20.3 Pts, 6.1 Reb, 1.3 Ast	JR
45	193	Brian Hamilton	Houston, TX	F	78	brian-hamilton-1	13.7 Pts, 7.6 Reb, 1.7 Ast	SR
23	211	Dwayne Mitchell	New Orleans, LA	G	77	dwayne-mitchell-1	10.4 Pts, 5.8 Reb, 3.6 Ast	SR
5	208	Orien Greene		G	76	orien-greene-1	11.7 Pts, 4.7 Reb, 4.1 Ast	SR
11	268	Chris Cameron		C	83	chris-cameron-1	8.2 Pts, 3.3 Reb, 0.6 Ast	SR
3	211	Spencer Ford	Baton Rouge, LA	F	77	spencer-ford-1	4.6 Pts, 3.2 Reb, 0.4 Ast	JR
22	205	Ross Mouton	Lafayette, LA	G	79	ross-mouton-1	3.6 Pts, 1.0 Reb, 0.5 Ast	SO
34	255	Adam James	Lafayette, LA	F	81	adam-james-1	1.0 Pts, 1.5 Reb, 0.2 Ast	SO
33	199	Derek Gray	Jeanerette, LA	G	74	derek-gray-1	1.1 Pts, 0.5 Reb, 0.1 Ast	FR
4	204	Anthony Rhodman	Columbus, OH	G	74	anthony-rhodman-1	1.1 Pts, 0.6 Reb, 0.6 Ast	JR
21	202	Cletis Fobbs	Palm Beach, FL	G	74	cletis-fobbs-1	0.6 Pts, 0.4 Reb, 0.2 Ast	FR
13	198	Alphonso Williams	Cecilia, LA	G	74	alphonso-williams-1	0.6 Pts, 0.0 Reb, 0.0 Ast	JR
10	185	Chris Davis	Baton Rouge, LA	G	73	chris-davis-3	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
