number	weight	playerName	hometown	pos	height	playerId	summary	class
23	255	Wayne Simien		F	81	wayne-simien-1	17.8 Pts, 9.3 Reb, 1.2 Ast	JR
5	215	Keith Langford		G	76	keith-langford-1	15.5 Pts, 5.0 Reb, 3.5 Ast	JR
15	215	J.R. Giddens	Oklahoma City, OK	G	77	jr-giddens-1	11.3 Pts, 3.6 Reb, 0.8 Ast	FR
11	175	Aaron Miles		G	73	aaron-miles-1	9.1 Pts, 3.8 Reb, 7.3 Ast	JR
4	250	David Padgett	Reno, NV	C	83	david-padgett-1	6.5 Pts, 4.5 Reb, 1.1 Ast	FR
42	255	Jeff Graves	Lee's Summit, MO	F	81	jeff-graves-1	6.4 Pts, 4.9 Reb, 0.9 Ast	SR
25	215	Michael Lee	Portland, OR	G	75	michael-lee-1	5.5 Pts, 2.5 Reb, 1.6 Ast	JR
1	180	Jeff Hawkins	Kansas City, KS	G	71	jeff-hawkins-1	1.7 Pts, 0.6 Reb, 0.6 Ast	SO
34	225	Christian Moody	Asheville, NC	F	80	christian-moody-1	1.4 Pts, 1.0 Reb, 0.2 Ast	SO
33	205	Bryant Nash	Carrollton, TX	F	78	bryant-nash-1	1.0 Pts, 1.3 Reb, 0.2 Ast	SR
2	185	Omar Wilkes	Los Angeles, CA	G	76	omar-wilkes-1	1.4 Pts, 0.9 Reb, 0.1 Ast	FR
10	190	Jeremy Case	McAlester, OK	G	73	jeremy-case-1	1.2 Pts, 0.5 Reb, 0.4 Ast	FR
55	220	Moulaye Niang	El Cajon, CA	F	82	moulaye-niang-1	0.9 Pts, 1.1 Reb, 0.1 Ast	SO
34	185	Nick Bahe	Lincoln, NE	G	74	nick-bahe-2	0.7 Pts, 0.6 Reb, 0.2 Ast	FR
3	220	Brett Olson	Chanute, KS	F	79	brett-olson-1	0.3 Pts, 0.3 Reb, 0.1 Ast	SR
20	195	Stephen Vinson	Lawrence, KS	G	74	stephen-vinson-1	0.2 Pts, 0.0 Reb, 0.2 Ast	SO
