number	weight	playerName	hometown	pos	height	playerId	summary	class
40	220	Thomas Mobley	Charlotte, NC	F	78	thomas-mobley-1	15.7 Pts, 5.5 Reb, 1.9 Ast	SR
3	175	Tony Mitchell	Augusta, GA	G	71	tony-mitchell-2	12.9 Pts, 3.2 Reb, 3.9 Ast	JR
23	270	Mike Benton	Covington, GA	C	81	mike-benton-1	10.2 Pts, 6.8 Reb, 0.5 Ast	SR
20	195	Stanley Jackson	Dunnellon, FL	G	74	stanley-jackson-2	9.9 Pts, 4.0 Reb, 1.8 Ast	JR
12	230	Bernard Jackson	Pahokee, FL	F	78	bernard-jackson-1	5.8 Pts, 4.2 Reb, 0.7 Ast	SR
42	210	Marcus Johnson	Annapolis, MD	F	76	marcus-johnson-1	5.9 Pts, 2.1 Reb, 1.7 Ast	SR
11	180	Dontaye Draper	Baltimore, MD	G	70	dontaye-draper-1	5.4 Pts, 2.1 Reb, 2.9 Ast	FR
14	220	Robert Swain	College Park, GA	G	76	robert-swain-1	4.9 Pts, 1.4 Reb, 0.4 Ast	SR
4	190	Quinton Hollis	Stone Mountain, GA	G	74	quinton-hollis-1	2.2 Pts, 1.0 Reb, 0.4 Ast	SR
31	230	Joe Weurding	Atlanta, GA	F	78	joe-weurding-1	1.6 Pts, 2.7 Reb, 0.5 Ast	SR
24	225	Jeff Horowitz	Charlotte, NC	F	81	jeff-horowitz-1	1.2 Pts, 1.2 Reb, 0.2 Ast	FR
25	160	Bernie Coaxum	Mt. Pleasant, SC	G	70	bernie-coaxum-1	0.4 Pts, 0.1 Reb, 0.0 Ast	SR
32	205	Pat Hastings	Dallas, TX	F	77	pat-hastings-1	0.0 Pts, 0.3 Reb, 0.0 Ast	FR
42	190	Tim Partridge	Saline, MI	G	76	tim-partridge-1	0.0 Pts, 0.1 Reb, 0.0 Ast	FR
