number	weight	playerName	hometown	pos	height	playerId	summary	class
21	220	Hassan Adams		G	76	hassan-adams-1	17.2 Pts, 7.3 Reb, 1.6 Ast	SO
45	248	Channing Frye		C	83	channing-frye-1	15.9 Pts, 7.4 Reb, 1.9 Ast	JR
20	179	Salim Stoudamire		G	73	salim-stoudamire-1	16.3 Pts, 2.7 Reb, 3.0 Ast	JR
24	207	Andre Iguodala	Springfield, IL	F	78	andre-iguodala-1	12.9 Pts, 8.4 Reb, 4.9 Ast	SO
15	190	Mustafa Shakur	Philadelphia, PA	G	75	mustafa-shakur-1	9.4 Pts, 3.6 Reb, 4.5 Ast	FR
13	205	Chris Rodgers	Portland, OR	G	76	chris-rodgers-1	8.6 Pts, 2.3 Reb, 2.0 Ast	SO
55	240	Ivan Radenovic		F	82	ivan-radenovic-1	5.8 Pts, 2.9 Reb, 0.7 Ast	FR
54	247	Kirk Walters	Grand Rapids, MI	C	83	kirk-walters-1	0.9 Pts, 0.8 Reb, 0.0 Ast	FR
11	201	Jason Ranne	Tulsa, OK	G	76	jason-ranne-1	0.8 Pts, 0.3 Reb, 0.2 Ast	SR
2	255	Isaiah Fox	Santa Monica, CA	F	81	isaiah-fox-1	8.5 Pts, 6.5 Reb, 0.0 Ast	JR
30	225	Matt Brase	Tucson, AZ	F	78	matt-brase-1	1.0 Pts, 0.4 Reb, 0.3 Ast	JR
12	200	Fil Torres	Lisle, IL	G	74	fil-torres-1	0.9 Pts, 0.4 Reb, 0.1 Ast	SR
32	205	Beau Muhlbach	Lufkin, TX	G	77	beau-muhlbach-1	0.9 Pts, 0.2 Reb, 0.2 Ast	FR
5	198	Ryan O'Hara	Pasadena, CA			ryan-ohara-1	0.0 Pts, 0.2 Reb, 0.0 Ast	FR
