number	weight	playerName	hometown	pos	height	playerId	summary	class
30	235	Steven Smith		F	80	steven-smith-1	17.1 Pts, 8.1 Reb, 1.1 Ast	SO
14	210	Gary Neal	Baltimore, MD	G	76	gary-neal-1	17.9 Pts, 3.2 Reb, 2.4 Ast	SO
1	175	Mike Cleaves	Paterson, NJ	G	70	mike-cleaves-1	6.9 Pts, 3.0 Reb, 2.5 Ast	JR
23	175	Jermaine Thomas	Frederick, MD	G	74	jermaine-thomas-1	7.2 Pts, 2.2 Reb, 2.4 Ast	SO
32	225	David Bell	Philadelphia, PA	F	82	david-bell-1	6.1 Pts, 2.7 Reb, 0.8 Ast	SO
42	230	Mike St. John	Northboro, MA	F	80	mike-st-john-1	4.4 Pts, 4.6 Reb, 0.6 Ast	FR
5	180	Rasheed Quadri	Boston, MA	G	75	rasheed-quadri-1	4.6 Pts, 2.4 Reb, 0.8 Ast	SR
21	215	Lewis Fadipe		F	82	lewis-fadipe-1	1.5 Pts, 2.0 Reb, 0.1 Ast	SO
33	250	Dzaflo Larkai		F	80	dzaflo-larkai-1	3.6 Pts, 4.0 Reb, 0.2 Ast	JR
20	185	Sean Neal	Springfield, MA	G	74	sean-neal-1	0.7 Pts, 0.4 Reb, 0.8 Ast	FR
23	185	Kurt Simmons	Avenel, NJ	F	77	kurt-simmons-1	0.4 Pts, 0.3 Reb, 0.0 Ast	SR
25	270	Joel-Jean Baptiste		F	81	joel-jean-baptiste-1	0.4 Pts, 1.2 Reb, 0.0 Ast	SR
	228	Mbainai Narmbaye	Burlington, NJ	C	82	mbainai-narmbaye-1	0.0 Pts, 2.0 Reb, 0.0 Ast	FR
4	170	Matt Thornton	Havertown, PA	G	73	matt-thornton-1	0.0 Pts, 1.0 Reb, 0.7 Ast	JR
