number	weight	playerName	hometown	pos	height	playerId	summary	class
24	185	Trey Guidry	Baton Rouge, LA	G	74	trey-guidry-1	15.2 Pts, 3.2 Reb, 1.0 Ast	JR
44	245	Marcus Arnold	Chicago, IL	F	80	marcus-arnold-1	12.3 Pts, 4.6 Reb, 0.8 Ast	SO
11	160	Vince Greene	Chicago, IL	G	69	vince-greene-1	8.6 Pts, 2.0 Reb, 3.4 Ast	SR
2	195	Gregg Alexander	Lincoln, IL	G	76	gregg-alexander-1	6.5 Pts, 2.5 Reb, 1.7 Ast	JR
33	230	Najeeb Echols	Chicago, IL	F	79	najeeb-echols-1	6.5 Pts, 3.8 Reb, 1.1 Ast	JR
25	208	Neil Plank	Mt. Zion, IL	G	77	neil-plank-1	5.1 Pts, 4.0 Reb, 1.6 Ast	SO
50	230	Greg Dilligard	LaBelle, MO	F	80	greg-dilligard-1	4.9 Pts, 4.1 Reb, 0.8 Ast	FR
1	210	Chris Burras	Chicago, IL	F	77	chris-burras-1	4.4 Pts, 3.0 Reb, 0.9 Ast	SO
10	190	Kevin Troc	Lockport, IL	G	76	kevin-troc-1	1.1 Pts, 1.1 Reb, 1.3 Ast	SO
43	195	Dana Ford	Tamms, IL	G	76	dana-ford-1	0.7 Pts, 1.0 Reb, 0.3 Ast	SO
34	190	Kenneth Hill	Naperville, IL	F	78	kenneth-hill-1	1.1 Pts, 0.4 Reb, 0.1 Ast	SO
15	175	Matt Miller	Aurora, IL	G	70	matt-miller-1	0.3 Pts, 0.3 Reb, 0.7 Ast	SO
4	205	Michael Sams	Mt. Zion, IL	F	79	michael-sams-2	0.9 Pts, 0.6 Reb, 0.3 Ast	FR
51	258	Ronnie Carlwell	Maywood, IL	C	83	ronnie-carlwell-1	0.5 Pts, 1.2 Reb, 0.0 Ast	FR
5	210	Kyle Flowers	Alexis, IL	F	80	kyle-flowers-1	0.0 Pts, 1.0 Reb, 0.0 Ast	JR
12	185	Micah Kirstein	Herscher, IL	G	75	micah-kirstein-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
