number	weight	playerName	hometown	pos	height	playerId	summary	class
32	240	Rob Thomson	Hellertown, PA	C	82	rob-thomson-1	13.7 Pts, 8.1 Reb, 1.6 Ast	SR
1	200	DeWitt Maxwell	Newark, NJ	G	77	dewitt-maxwell-1	10.9 Pts, 4.9 Reb, 1.8 Ast	SO
3	185	Terrence Todd	Neptune, NJ	G	72	terrence-todd-1	14.9 Pts, 4.9 Reb, 3.3 Ast	SO
2	190	Michael Bell	Marshalltown, IA	G	76	michael-bell-1	8.2 Pts, 2.6 Reb, 1.2 Ast	SO
35	250	Deng Gai		F	81	deng-gai-1	13.3 Pts, 8.6 Reb, 0.7 Ast	JR
20	195	Kudjo Sogadzi		G	73	kudjo-sogadzi-1	6.5 Pts, 2.0 Reb, 1.2 Ast	JR
5	145	Tyquawn Goode	Springfield Garden, NY	G	67	tyquawn-goode-1	5.6 Pts, 2.7 Reb, 3.3 Ast	JR
12	165	Michael Van Schaick	Glens Falls, NY	G	74	michael-van-schaick-1	2.5 Pts, 1.6 Reb, 0.8 Ast	FR
42	245	Brad Feleccia	Shavertown, PA	F	79	brad-feleccia-1	2.3 Pts, 1.4 Reb, 0.3 Ast	JR
14	230	Marty O'Sullivan	Honeoye Falls, NY	F	79	marty-osullivan-1	2.2 Pts, 1.4 Reb, 0.2 Ast	FR
33	225	Alvin Carter	Nyack, NY	F	76	alvin-carter-1	0.6 Pts, 0.5 Reb, 0.3 Ast	JR
24	160	Charles Bentley	Bridgeport, CT	G	71	charles-bentley-1	0.4 Pts, 0.3 Reb, 0.1 Ast	SO
		Brad Teleccia				brad-teleccia-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
