number	weight	playerName	hometown	pos	height	playerId	summary	class
40	240	Odell Bradley	Nashville, TN	G	76	odell-bradley-1	23.1 Pts, 8.5 Reb, 2.3 Ast	SR
33	210	Akeem Clark	Gary, IN	G	74	akeem-clark-1	15.8 Pts, 4.1 Reb, 1.4 Ast	JR
21	200	Matt Crenshaw	Charlottesville, VA	G	75	matt-crenshaw-1	11.7 Pts, 4.4 Reb, 5.6 Ast	SR
30	205	Brandon Cole	Indianapolis, IN	G	78	brandon-cole-1	10.9 Pts, 7.2 Reb, 1.6 Ast	SO
24	215	Johnny Miller	Muncie, IN	G	74	johnny-miller-2	8.2 Pts, 4.6 Reb, 1.8 Ast	JR
4	220	Dannorris Harvey	Perry, GA	F	78	dannorris-harvey-1	4.0 Pts, 3.1 Reb, 0.1 Ast	SR
1	205	James Booyer	Gary, IN	F	80	james-booyer-1	4.0 Pts, 2.6 Reb, 0.1 Ast	JR
22	190	Blair Crawford	Kokomo, IN	G	75	blair-crawford-1	2.6 Pts, 1.0 Reb, 0.5 Ast	SO
10	160	David Barlow	Indianapolis, IN	G	71	david-barlow-1	1.8 Pts, 0.4 Reb, 0.6 Ast	FR
50	200	Ricky Buckley	Indianapolis, IN	F	78	ricky-buckley-1	1.2 Pts, 1.5 Reb, 0.1 Ast	SR
11	175	Ryan Osborn	Logansport, IN	G	72	ryan-osborn-1	1.3 Pts, 0.4 Reb, 0.1 Ast	SR
32	240	Drew Conner	Kokomo, IN	F	77	drew-conner-1	0.9 Pts, 0.3 Reb, 0.4 Ast	FR
42	265	Fred Long	Indianapolis, IN	C	80	fred-long-1	4.0 Pts, 3.5 Reb, 0.0 Ast	SR
11	165	Chris Scott	Trotwood, OH	G	70	chris-scott-1	0.4 Pts, 0.2 Reb, 0.1 Ast	SO
44	270	Bill Van Senus	Valparaiso, IN	C	84	bill-van-senus-1	0.3 Pts, 0.7 Reb, 0.0 Ast	FR
