number	weight	playerName	hometown	pos	height	playerId	summary	class
33	240	Mike Harris		F	78	mike-harris-1	17.5 Pts, 8.9 Reb, 1.2 Ast	JR
34	210	Jason McKrieth	Schenectady, NY	F	76	jason-mckrieth-1	15.8 Pts, 4.9 Reb, 2.9 Ast	JR
1	170	Brock Gillespie	Clarksville, TN	G	72	brock-gillespie-1	9.2 Pts, 1.2 Reb, 1.5 Ast	JR
42	240	Yamar Diene		C	81	yamar-diene-1	7.8 Pts, 5.3 Reb, 0.8 Ast	SR
32	175	Rashid Smith	Alexandria, LA	G	75	rashid-smith-1	5.9 Pts, 2.6 Reb, 4.8 Ast	SR
34	215	J.R. Harrison	Gainesville, TX	F	78	jr-harrison-1	5.5 Pts, 4.1 Reb, 0.8 Ast	SO
22	225	Morris Almond	Powder Springs, GA	G	78	morris-almond-1	4.8 Pts, 1.0 Reb, 0.6 Ast	FR
24	195	Jamaal Moore	Moberly, MO	F	77	jamaal-moore-1	3.9 Pts, 1.7 Reb, 1.0 Ast	SO
5	165	Lorenzo Williams	Killeen, TX	G	73	lorenzo-williams-2	2.6 Pts, 0.7 Reb, 1.0 Ast	FR
12	220	Christian Kollik		F	79	christian-kollik-1	2.4 Pts, 1.0 Reb, 0.0 Ast	SR
31	240	Greg Killings	Miami, FL	C	82	greg-killings-1	1.5 Pts, 1.0 Reb, 0.1 Ast	FR
1	170	Jason Okrzesik	Itasca, IL	G	73	jason-okrzesik-1	0.6 Pts, 0.7 Reb, 0.8 Ast	FR
2	175	Walt Chancellor	San Antonio, TX	G	73	walt-chancellor-1	0.9 Pts, 0.7 Reb, 0.2 Ast	JR
35	190	Jason Bridges	Ridgeland, MS	F	77	jason-bridges-1	0.3 Pts, 1.0 Reb, 0.0 Ast	SO
10	160	Arthur Culver	Longview, TX	G	72	arthur-culver-1	0.0 Pts, 0.0 Reb, 0.3 Ast	SO
