number	weight	playerName	hometown	pos	height	playerId	summary	class
20	200	Andre Owens		G	76	andre-owens-1	16.0 Pts, 5.4 Reb, 3.0 Ast	JR
3	183	Marcus Oliver	Charlotte, NC	G	75	marcus-oliver-1	10.1 Pts, 3.0 Reb, 1.0 Ast	SR
23	194	Lanny Smith	Missouri City, TX	G	75	lanny-smith-1	8.4 Pts, 2.1 Reb, 3.2 Ast	FR
33	200	Anwar Ferguson		C	85	anwar-ferguson-1	7.5 Pts, 7.4 Reb, 0.2 Ast	SR
24	175	Bryan Shelton	Friendswood, TX	G	75	bryan-shelton-1	3.6 Pts, 1.0 Reb, 0.7 Ast	JR
30	195	Cedrick Hensley	Texas City, TX	F	76	cedrick-hensley-1	3.6 Pts, 2.2 Reb, 0.4 Ast	SO
25	190	Ramon Dyer	Wilson, LA	F	80	ramon-dyer-1	3.1 Pts, 4.2 Reb, 0.3 Ast	SO
42	190	Aaron Anderson	Rosenberg, TX	F	75	aaron-anderson-1	4.4 Pts, 2.9 Reb, 0.6 Ast	SO
4	260	Andy Ikeakor	Houston, TX	C	80	andy-ikeakor-1	2.4 Pts, 3.1 Reb, 0.5 Ast	SR
	235	Elijah Miller	Lake Charles, LA	C	82	elijah-miller-1	1.3 Pts, 1.1 Reb, 0.2 Ast	FR
3	205	Andrew Francis	Houston, TX	F	80	andrew-francis-1	7.2 Pts, 6.5 Reb, 1.0 Ast	FR
41	185	Parker Pinkalla	Sugar Land, TX	G	76	parker-pinkalla-1	0.8 Pts, 0.6 Reb, 0.2 Ast	FR
3	175	Kevin Barber	Missouri City, TX	G	73	kevin-barber-1	0.5 Pts, 0.6 Reb, 0.3 Ast	SO
31	200	John Taylor	Austin, TX	F	79	john-taylor-1	0.7 Pts, 0.0 Reb, 0.0 Ast	JR
45	230	Moshood Martins	Houston, TX	C	82	moshood-martins-1	0.0 Pts, 0.0 Reb, 0.0 Ast	JR
12	175	Grega Nachbar		G	75	grega-nachbar-1	0.0 Pts, 0.2 Reb, 0.0 Ast	FR
