number	weight	playerName	hometown	pos	height	playerId	summary	class
44	210	Mike Bell	Raleigh, NC	F	81	mike-bell-1	18.0 Pts, 9.7 Reb, 1.3 Ast	JR
5	175	Earnest Crumbley	St. Petersburg, FL	G	70	earnest-crumbley-1	14.0 Pts, 3.4 Reb, 5.2 Ast	SR
0	220	Pierre Tucker	Baltimore, MD	F	79	pierre-tucker-1	9.6 Pts, 3.9 Reb, 1.4 Ast	JR
2	225	Robert Williams	Haines City, FL	C	80	robert-williams-1	8.0 Pts, 5.6 Reb, 0.4 Ast	SR
25	170	Jeff Cowans	Orlando, FL	G	74	jeff-cowans-1	7.8 Pts, 3.2 Reb, 1.0 Ast	SR
3	190	Kahleaf Watson	Washington, DC	G	74	kahleaf-watson-1	6.7 Pts, 1.4 Reb, 2.5 Ast	SO
20	220	Jimmy Bishop	Fort Lauderdale, FL	F	77	jimmy-bishop-2	5.1 Pts, 2.0 Reb, 0.9 Ast	JR
33	210	Jeff Hamilton	Humble, TX	F	79	jeff-hamilton-1	4.2 Pts, 2.4 Reb, 0.1 Ast	SR
1	190	Wesley Edwards	Jacksonville, FL	F	80	wesley-edwards-1	4.3 Pts, 3.3 Reb, 0.7 Ast	SR
34	180	Darren Dickerson	Wilmington, NC	G	71	darren-dickerson-1	2.5 Pts, 1.1 Reb, 2.0 Ast	JR
50	250	Iyke Okafor	Belle Mead, NJ	F	78	iyke-okafor-1	2.2 Pts, 1.8 Reb, 0.2 Ast	SO
13	190	Drew Skeeter	Milwaukee, WI	G	76	drew-skeeter-1	0.5 Pts, 0.2 Reb, 0.2 Ast	JR
45	185	Chris Thomas	Orlando, FL	G	76	chris-thomas-1	0.0 Pts, 1.5 Reb, 0.0 Ast	SR
