number	weight	playerName	hometown	pos	height	playerId	summary	class
4	190	Mike Williams	Detroit, MI	F	80	mike-williams-6	18.9 Pts, 7.0 Reb, 1.2 Ast	SR
33	225	Ben Reed	Battle Creek, MI	G	75	ben-reed-1	16.0 Pts, 4.9 Reb, 2.2 Ast	JR
44	245	Anthony Kann	Davison, MI	F	79	anthony-kann-1	12.6 Pts, 7.2 Reb, 1.2 Ast	SR
23	190	Reggie Berry	Houston, TX	G	76	reggie-berry-1	9.1 Pts, 2.0 Reb, 1.6 Ast	SR
34	205	Levi Rost	St. Johns, MI	F	79	levi-rost-1	6.9 Pts, 2.4 Reb, 0.5 Ast	JR
3	215	Brian Snider	Cadillac, MI	G	77	brian-snider-1	5.5 Pts, 4.1 Reb, 4.8 Ast	SO
42	225	Bobby Madison	Columbiana, AL	F	78	bobby-madison-1	3.3 Pts, 3.0 Reb, 1.0 Ast	SR
12	175	Rickey Willis	Detroit, MI	G	72	rickey-willis-1	3.0 Pts, 1.3 Reb, 2.4 Ast	JR
43	225	Jeff Bronson	Safety Harbor, FL	F	78	jeff-bronson-1	1.6 Pts, 0.6 Reb, 0.2 Ast	JR
24	240	Wes Devries	Wheaton, IL	C	81	wes-devries-1	1.2 Pts, 1.1 Reb, 0.0 Ast	FR
2	180	Silver Laku		G	74	silver-laku-1	1.3 Pts, 0.5 Reb, 0.0 Ast	FR
54	230	Steve Green	Macomb, MI	C	82	steve-green-1	0.7 Pts, 0.5 Reb, 0.1 Ast	SO
23	185	Jeremy File	Jerome, MI			jeremy-file-1	0.5 Pts, 0.2 Reb, 0.2 Ast	FR
52	205	Brandon Johnson	Joliet, IL	F	77	brandon-johnson-4	0.0 Pts, 1.0 Reb, 0.0 Ast	SR
