number	weight	playerName	hometown	pos	height	playerId	summary	class
33	175	Noah Brown	Keene, TX	G	72	noah-brown-1	13.1 Pts, 2.5 Reb, 2.6 Ast	JR
32	200	Chris McFarland	Jonesboro, GA	F	77	chris-mcfarland-1	11.7 Pts, 5.0 Reb, 1.2 Ast	JR
14	230	Derek Thomas	Mableton, GA	F	76	derek-thomas-1	8.9 Pts, 5.1 Reb, 0.5 Ast	JR
1	175	Corwin Davis	Raleigh, NC	G	71	corwin-davis-1	6.1 Pts, 2.0 Reb, 3.1 Ast	JR
3	215	Johnathan Mitchell	Stone Mountain, GA	C	78	johnathan-mitchell-1	6.8 Pts, 5.1 Reb, 1.0 Ast	SR
11	170	D.J. Thompson	Raleigh, NC	G	68	dj-thompson-1	5.9 Pts, 1.6 Reb, 2.7 Ast	FR
13	190	Matt Jones	Charlotte, NC	G	74	matt-jones-1	6.0 Pts, 2.8 Reb, 1.7 Ast	SR
25	210	Herbert Jones	Petersburg, VA	F	79	herbert-jones-1	4.5 Pts, 2.7 Reb, 0.5 Ast	JR
2	225	Ahmad Smith	Yukon, OK	F	74	ahmad-smith-1	3.3 Pts, 2.7 Reb, 0.7 Ast	SR
0	190	Demetrius Scott	Orlando, FL	G	74	demetrius-scott-1	2.2 Pts, 0.7 Reb, 0.3 Ast	FR
21	235	Clint Deas	Garner, NC	F	80	clint-deas-1	2.1 Pts, 2.6 Reb, 0.5 Ast	JR
22	175	P.J. Bullock	Atlanta, GA	G	74	pj-bullock-1	1.3 Pts, 0.4 Reb, 0.0 Ast	SO
4	190	Nathan Cranford	Harrisburg, NC	G	74	nathan-cranford-1	0.6 Pts, 0.5 Reb, 0.1 Ast	FR
12	160	John Kirkpatrick	Waynesville, NC			john-kirkpatrick-1	1.5 Pts, 1.0 Reb, 0.0 Ast	FR
15	170	Cortney Polk	Charlotte, NC	G	69	cortney-polk-1	0.4 Pts, 0.0 Reb, 0.3 Ast	FR
