number	weight	playerName	hometown	pos	height	playerId	summary	class
11	185	Dee Brown	Maywood, IL	G	72	dee-brown-2	13.3 Pts, 3.7 Reb, 4.5 Ast	SO
5	210	Deron Williams	The Colony, TX	G	75	deron-williams-1	14.0 Pts, 3.2 Reb, 6.2 Ast	SO
43	235	Roger Powell		F	78	roger-powell-1	11.6 Pts, 5.0 Reb, 0.7 Ast	JR
4	185	Luther Head		G	75	luther-head-1	11.0 Pts, 3.8 Reb, 2.6 Ast	JR
40	235	James Augustine	Mokena, IL	F	82	james-augustine-1	9.6 Pts, 7.3 Reb, 0.6 Ast	SO
45	250	Nick Smith	Valrico, FL	C	86	nick-smith-1	6.8 Pts, 3.2 Reb, 1.2 Ast	JR
33	205	Rich McBride	Springfield, IL	G	75	rich-mcbride-1	3.2 Pts, 1.2 Reb, 1.1 Ast	FR
42	220	Brian Randle	East Peoria, IL	F	80	brian-randle-1	2.7 Pts, 2.3 Reb, 0.5 Ast	FR
50	245	Jack Ingram	San Antonio, TX	C	82	jack-ingram-1	2.2 Pts, 2.2 Reb, 0.4 Ast	JR
40	256	Aaron Spears	Chicago, IL	F	82	aaron-spears-1	1.1 Pts, 0.6 Reb, 0.1 Ast	FR
41	220	Warren Carter	Dallas, TX	F	81	warren-carter-1	1.2 Pts, 0.6 Reb, 0.3 Ast	FR
25	200	Jerrance Howard	Peoria, IL	G	73	jerrance-howard-1	1.1 Pts, 0.4 Reb, 0.5 Ast	SR
34	235	Fred Nkemdi	North Riverside, IL	F	77	fred-nkemdi-1	0.0 Pts, 0.5 Reb, 0.0 Ast	JR
