number	weight	playerName	hometown	pos	height	playerId	summary	class
33	210	Jimmy Boykin	Jackson, MS	G	79	jimmy-boykin-1	13.9 Pts, 5.6 Reb, 1.5 Ast	SR
31	190	Nicholas King	Philadelphia, PA	G	79	nicholas-king-1	10.8 Pts, 4.2 Reb, 1.7 Ast	SO
44	210	Kelvin Green	Philadelphia, PA	F	77	kelvin-green-1	11.7 Pts, 4.1 Reb, 1.0 Ast	SO
34	215	Raheem Scott	Philadelphia, PA	G	74	raheem-scott-1	5.8 Pts, 3.7 Reb, 2.6 Ast	SO
22	220	Chad Yates	Bronx, NY	F	81	chad-yates-1	5.7 Pts, 4.0 Reb, 0.6 Ast	JR
52	210	Henry Colter	Austin, TX	F	84	henry-colter-1	4.8 Pts, 3.8 Reb, 0.8 Ast	JR
24	180	Darryl Jones	Philadelphia, PA	G	74	darryl-jones-1	3.9 Pts, 1.3 Reb, 0.6 Ast	JR
23	190	Darron Bradley	Philadelphia, PA	F	77	darron-bradley-1	3.7 Pts, 3.3 Reb, 0.7 Ast	SO
11	168	West Otis	Capitol Heights, MD	G	72	west-otis-1	2.8 Pts, 1.3 Reb, 1.0 Ast	FR
20	150	Labeeh Muhammad	Philadelphia, PA	G	69	labeeh-muhammad-1	2.3 Pts, 1.1 Reb, 1.3 Ast	SO
4	195	Les Norman	Lebanon, IL			les-norman-1	3.8 Pts, 1.7 Reb, 0.7 Ast	FR
40	185	Taji Mott	Philadelphia, PA	G	73	taji-mott-1	1.7 Pts, 0.3 Reb, 0.0 Ast	JR
50	330	Derrick Daniels	Baltimore, MD	C	79	derrick-daniels-1	0.3 Pts, 1.3 Reb, 0.4 Ast	FR
10	165	Daniel Parsons	Baltimore, MD			daniel-parsons-1	0.5 Pts, 0.2 Reb, 0.0 Ast	FR
