number	weight	playerName	hometown	pos	height	playerId	summary	class
21	175	Jerry Johnson	Lancaster, PA	G	72	jerry-johnson-1	18.7 Pts, 3.4 Reb, 3.9 Ast	JR
20	230	Edwin Muniz	Passaic, NJ	F	79	edwin-muniz-1	11.2 Pts, 5.7 Reb, 1.8 Ast	SO
55	245	Steve Castleberry		C	83	steve-castleberry-1	10.6 Pts, 6.5 Reb, 0.8 Ast	JR
32	175	Robert Taylor	Philadelphia, PA	G	74	robert-taylor-1	8.1 Pts, 3.9 Reb, 2.2 Ast	JR
22	165	Terrance Mouton	Lafayette, LA	G	71	terrance-mouton-1	4.7 Pts, 1.1 Reb, 1.6 Ast	FR
45	210	Laurence Young	Providence, RI	G	75	laurence-young-1	4.5 Pts, 3.2 Reb, 1.2 Ast	SR
52	235	Andre Pereira		F	78	andre-pereira-1	3.9 Pts, 3.9 Reb, 0.4 Ast	JR
34	220	Paul Johnson	Virginia Beach, VA	F	78	paul-johnson-2	3.8 Pts, 3.2 Reb, 1.2 Ast	SO
31	200	Armel Minyem	Middleberg, VA	F	81	armel-minyem-1	3.1 Pts, 2.2 Reb, 0.5 Ast	JR
23	200	Aaron White	Germantown, MD	G	77	aaron-white-2	1.4 Pts, 1.3 Reb, 0.3 Ast	SO
25	225	Willie Dingle	Akron, OH	F	81	willie-dingle-1	1.0 Pts, 0.9 Reb, 0.0 Ast	FR
13	165	Jamil Newsome	Irvington, NJ	G	70	jamil-newsome-1	0.3 Pts, 0.3 Reb, 0.2 Ast	JR
