number	weight	playerName	hometown	pos	height	playerId	summary	class
14	190	Kevin Hamilton	Queens Village, NY	G	76	kevin-hamilton-1	11.0 Pts, 4.5 Reb, 2.5 Ast	SO
15	195	Jave Meade	Queensbridge, NY	G	73	jave-meade-1	9.4 Pts, 4.0 Reb, 5.5 Ast	SR
10	205	Keith Simmons	Kingston, NY	G	77	keith-simmons-1	8.5 Pts, 3.2 Reb, 0.6 Ast	FR
24	215	John Hurley	South Boston, MA	F	80	john-hurley-1	8.2 Pts, 5.0 Reb, 0.6 Ast	JR
4	235	Nate Lufkin	Austin, TX	C	83	nate-lufkin-1	8.8 Pts, 4.9 Reb, 0.6 Ast	JR
23	195	Greg Kinsey	Hatboro, PA	G	76	greg-kinsey-1	5.9 Pts, 3.4 Reb, 2.0 Ast	JR
1	185	Torey Thomas	White Plains, NY	G	71	torey-thomas-1	5.1 Pts, 2.1 Reb, 1.5 Ast	FR
41	245	Kevin Hyland	White Plains, NY	F	80	kevin-hyland-1	2.5 Pts, 2.2 Reb, 0.3 Ast	SO
3	215	Josh Kramer	San Diego, CA	F	79	josh-kramer-1	3.3 Pts, 0.9 Reb, 0.2 Ast	FR
32	230	Joe Young	Silver Spring, MD	F	78	joe-young-2	1.3 Pts, 1.1 Reb, 0.2 Ast	FR
33	300	Neil Fingleton		C	90	neil-fingleton-1	2.3 Pts, 1.8 Reb, 0.3 Ast	JR
44	190	Michael Smiley	Swampscott, MA	G	75	michael-smiley-1	1.2 Pts, 0.8 Reb, 0.5 Ast	JR
50	180	Dan Brault	York, ME	G	73	dan-brault-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
