number	weight	playerName	hometown	pos	height	playerId	summary	class
21	210	Devin Green		G	79	devin-green-1	15.2 Pts, 7.6 Reb, 2.3 Ast	JR
11	195	Jeff Granger	Newark, NJ	G	75	jeff-granger-1	15.0 Pts, 3.4 Reb, 1.3 Ast	SO
54	280	Bruce Brown	Richmond, VA	C	83	bruce-brown-1	7.9 Pts, 4.6 Reb, 0.3 Ast	SO
52	260	Rodney Hughes	Ecorse, MI	F	80	rodney-hughes-1	6.3 Pts, 2.6 Reb, 1.0 Ast	SR
	235	David Johnson	Norfolk, VA	F	80	david-johnson-1	5.4 Pts, 4.4 Reb, 1.0 Ast	SR
15	170	Jared Woodley	Baltimore, MD	G	73	jared-woodley-1	4.7 Pts, 2.5 Reb, 2.3 Ast	JR
3	175	Donald Didlake	Detroit, MI	G	72	donald-didlake-1	5.6 Pts, 2.6 Reb, 2.6 Ast	SR
33	210	Junior Pehoua	Germantown, MD	G	78	junior-pehoua-1	4.0 Pts, 1.9 Reb, 0.4 Ast	FR
42	230	Frank Russell	Fayetteville, NC	C	83	frank-russell-1	2.7 Pts, 1.7 Reb, 0.1 Ast	SO
23	205	Dewayne Spencer	Harrisburg, PA	G	75	dewayne-spencer-1	2.2 Pts, 1.4 Reb, 0.7 Ast	SO
	225	Brandon Streeter	Jacksonville, NC	F	79	brandon-streeter-1	9.0 Pts, 2.0 Reb, 1.0 Ast	FR
5	205	Mike Bean	Columbus, OH	F	79	mike-bean-1	0.6 Pts, 0.6 Reb, 0.0 Ast	FR
	200	David E. Johnson	Gloucester, VA	F	79	david-e-johnson-1	1.7 Pts, 0.4 Reb, 0.0 Ast	FR
		Carrington Symonds				carrington-symonds-1	3.0 Pts, 8.0 Reb, 2.0 Ast	FR
50	250	Andrew Morrison	New Haven, CT	C	83	andrew-morrison-2	0.0 Pts, 0.5 Reb, 0.0 Ast	SO
45	0	Darius Swinton				darius-swinton-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
