number	weight	playerName	hometown	pos	height	playerId	summary	class
11	180	Miah Davis	Bremerton, WA	G	73	miah-davis-1	14.7 Pts, 3.7 Reb, 3.1 Ast	SR
13	235	Christian Maraker		F	81	christian-maraker-1	12.6 Pts, 5.9 Reb, 0.9 Ast	SO
33	240	Guillaume Yango		C	81	guillaume-yango-1	10.8 Pts, 5.8 Reb, 0.8 Ast	JR
20	170	David Doubley	Vallejo, CA	G	73	david-doubley-1	8.0 Pts, 2.7 Reb, 3.2 Ast	SR
41	220	Tyler Newton	Burbank, CA	C	82	tyler-newton-1	7.3 Pts, 3.5 Reb, 1.2 Ast	JR
15	210	Tom Cockle	Raymond, NE	G	77	tom-cockle-1	6.6 Pts, 2.5 Reb, 2.3 Ast	SR
10	215	Jasko Korajkic		G	79	jasko-korajkic-1	4.8 Pts, 3.0 Reb, 1.3 Ast	JR
5	185	Myree Bowden	Bakersfield, CA	G	73	myree-bowden-1	3.4 Pts, 1.3 Reb, 1.2 Ast	SR
24	250	Matt Kemper	Fresno, CA	C	81	matt-kemper-1	1.9 Pts, 1.8 Reb, 0.6 Ast	JR
12	205	Allan Purnell	Anaheim, CA	G	76	allan-purnell-1	1.1 Pts, 0.7 Reb, 0.1 Ast	JR
51	245	Michael White	Capitola, CA	F		michael-white-2	1.5 Pts, 1.1 Reb, 0.2 Ast	FR
21	195	Richard Rose	Hanford, CA	G	74	richard-rose-1	1.1 Pts, 0.7 Reb, 0.8 Ast	SO
1	200	Marko Mihailovic	Pacific Palisades, CA	G	77	marko-mihailovic-1	1.0 Pts, 0.7 Reb, 0.6 Ast	JR
22	240	Miguel Flores	Woodland, CA	F	81	miguel-flores-1	0.6 Pts, 0.8 Reb, 0.0 Ast	SO
