number	weight	playerName	hometown	pos	height	playerId	summary	class
21	222	Darius Rice		F	82	darius-rice-1	16.9 Pts, 6.4 Reb, 0.9 Ast	SR
22	184	Robert Hite	Cincinnati, OH	G	74	robert-hite-1	15.2 Pts, 3.6 Reb, 2.0 Ast	SO
13	192	Guillermo Diaz		G	74	guillermo-diaz-1	11.8 Pts, 2.9 Reb, 2.2 Ast	FR
11	185	Armondo Surratt	Oakland, CA	G	72	armondo-surratt-1	5.6 Pts, 1.6 Reb, 4.0 Ast	SO
14	268	Rodrigue Djahue		F	79	rodrigue-djahue-1	5.1 Pts, 3.3 Reb, 0.3 Ast	SR
34	235	William Frisby	Bay Shore, NY	F	80	william-frisby-1	6.3 Pts, 3.5 Reb, 0.4 Ast	SR
11	197	Eric Wilkins	Plainfield, NJ	G	76	eric-wilkins-1	3.9 Pts, 2.0 Reb, 1.2 Ast	SO
2	265	Gary Hamilton	Los Angeles, CA	C	82	gary-hamilton-1	3.5 Pts, 4.4 Reb, 0.7 Ast	SO
5	210	Karron Clarke	Brooklyn, NY	F	78	karron-clarke-1	3.1 Pts, 2.2 Reb, 0.9 Ast	FR
10	184	Brandon Okpalobi	New Orleans, LA	G	74	brandon-okpalobi-1	1.6 Pts, 1.5 Reb, 1.4 Ast	JR
12	187	Anthony Harris	Chicago, IL	G	74	anthony-harris-3	1.4 Pts, 0.3 Reb, 0.2 Ast	FR
52	260	Leonard Harden	Detroit, MI	C	81	leonard-harden-1	2.3 Pts, 1.1 Reb, 0.1 Ast	SO
50	246	Anthony King	Durham, NC	C	81	anthony-king-1	1.0 Pts, 2.1 Reb, 0.2 Ast	FR
