number	weight	playerName	hometown	pos	height	playerId	summary	class
32	185	Kevin Martin		G	79	kevin-martin-1	24.9 Pts, 4.8 Reb, 1.7 Ast	JR
4	230	David Berghoefer	Cross Plains, WI	C	82	david-berghoefer-1	12.4 Pts, 7.6 Reb, 0.6 Ast	SO
3	185	Corey Muirhead		F	78	corey-muirhead-1	9.2 Pts, 4.9 Reb, 1.2 Ast	SO
21	225	Alex Osipovitch		F	81	alex-osipovitch-1	6.8 Pts, 2.6 Reb, 1.0 Ast	SR
40	185	Kyle Greathouse	Lancaster, OH	G	72	kyle-greathouse-1	6.4 Pts, 1.6 Reb, 3.1 Ast	FR
14	205	Emre Atsur		G	75	emre-atsur-1	6.3 Pts, 1.9 Reb, 1.6 Ast	SR
34	200	Jared Outing	Columbia, SC	F	79	jared-outing-1	4.1 Pts, 3.1 Reb, 0.6 Ast	SO
33	185	Terrence Woodyard	Jonesboro, GA	F	81	terrence-woodyard-1	3.3 Pts, 2.1 Reb, 0.7 Ast	JR
5	180	James Johnson	Mequon, WI	G	73	james-johnson-3	1.4 Pts, 1.4 Reb, 3.2 Ast	SO
22	240	Lunzaya Nlandu		F	79	lunzaya-nlandu-1	3.5 Pts, 5.0 Reb, 0.5 Ast	JR
55	265	Taylor Yanchar	Clearwater, FL	C	83	taylor-yanchar-1	2.2 Pts, 1.2 Reb, 0.2 Ast	FR
13	210	Rans Brempong		C	80	rans-brempong-1	4.0 Pts, 6.0 Reb, 3.0 Ast	SR
