number	weight	playerName	hometown	pos	height	playerId	summary	class
1	195	Dijon Thompson		G	79	dijon-thompson-1	14.4 Pts, 4.3 Reb, 2.2 Ast	JR
43	215	T.J. Cummings	Homewood, IL	F	82	tj-cummings-1	12.8 Pts, 6.7 Reb, 1.2 Ast	SR
4	200	Trevor Ariza		F	80	trevor-ariza-1	11.6 Pts, 6.5 Reb, 2.1 Ast	FR
21	207	Cedric Bozeman		G	78	cedric-bozeman-1	7.5 Pts, 3.8 Reb, 5.5 Ast	JR
15	230	Ryan Hollins		C	84	ryan-hollins-1	6.5 Pts, 4.2 Reb, 0.5 Ast	SO
45	270	Michael Fey	Olympia, WA	C	84	michael-fey-1	6.0 Pts, 2.4 Reb, 0.2 Ast	SO
10	208	Janou Rubin	Union City, CA	G	75	janou-rubin-1	4.4 Pts, 1.6 Reb, 1.3 Ast	JR
3	192	Brian Morrison	Redmond, WA	G	74	brian-morrison-1	8.5 Pts, 2.2 Reb, 1.6 Ast	JR
54	255	Josiah Johnson	Los Angeles, CA	F	80	josiah-johnson-1	1.4 Pts, 2.4 Reb, 0.2 Ast	JR
10	190	Ryan Walcott	Phoenix, AZ	G	73	ryan-walcott-1	1.1 Pts, 0.8 Reb, 0.8 Ast	JR
5	195	Jon Crispin	Pitman, NJ	G	74	jon-crispin-2	2.0 Pts, 1.2 Reb, 0.4 Ast	SR
52	250	John Hoffart	Davis, CA	C	82	john-hoffart-2	0.6 Pts, 0.2 Reb, 0.0 Ast	SR
13	165	Gene Barnes	Novato, CA	G	70	gene-barnes-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
55	200	Quinn Hawking	Brea, CA	G	76	quinn-hawking-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
22	181	Ike Williams	Murrieta, CA	G	74	ike-williams-2	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
