number	weight	playerName	hometown	pos	height	playerId	summary	class
40	255	D'Or Fischer		C	83	dor-fischer-1	10.8 Pts, 6.2 Reb, 0.9 Ast	JR
34	255	Kevin Pittsnogle		C	83	kevin-pittsnogle-1	10.2 Pts, 3.7 Reb, 0.9 Ast	SO
4	210	Tyrone Sally	Chesterfield, VA	F	79	tyrone-sally-1	10.2 Pts, 5.2 Reb, 2.1 Ast	JR
3	205	Patrick Beilein	Richmond, VA	G	76	patrick-beilein-1	9.3 Pts, 2.1 Reb, 1.8 Ast	SO
5	210	Johannes Herber		G	78	johannes-herber-1	8.2 Pts, 4.3 Reb, 3.3 Ast	SO
15	215	Drew Schifino	Pittsburgh, PA	F	75	drew-schifino-1	17.6 Pts, 5.1 Reb, 1.4 Ast	JR
10	185	Tyler Relph	Victor, NY	G	72	tyler-relph-1	5.0 Pts, 0.9 Reb, 1.5 Ast	FR
1	180	J.D. Collins	Houston, TX	G	70	jd-collins-1	4.1 Pts, 1.9 Reb, 3.1 Ast	SO
21	210	Frank Young	Tallahassee, FL	F	77	frank-young-1	1.1 Pts, 1.0 Reb, 0.2 Ast	FR
21	225	Jerrah Young	Chicago, IL	F	79	jerrah-young-1	0.8 Pts, 1.5 Reb, 0.5 Ast	FR
32	200	Jonathan Curran	Clarksburg, WV	F	77	jonathan-curran-1	0.4 Pts, 0.2 Reb, 0.0 Ast	SR
11	175	Duriel Price	Buffalo, NY	G	74	duriel-price-1	0.4 Pts, 0.1 Reb, 0.0 Ast	JR
