number	weight	playerName	hometown	pos	height	playerId	summary	class
15	225	Marcellus Sommerville	Peoria, IL	F	79	marcellus-sommerville-1	15.6 Pts, 7.3 Reb, 1.0 Ast	SO
13	210	James Gillingham		G	76	james-gillingham-1	15.1 Pts, 3.8 Reb, 2.7 Ast	SR
22	205	Phillip Gilbert	East St. Louis, IL	G	75	phillip-gilbert-1	16.0 Pts, 3.4 Reb, 1.7 Ast	SR
4	180	Marcello Robinson	Kankakee, IL	G	70	marcello-robinson-1	6.0 Pts, 3.0 Reb, 3.9 Ast	SR
54	227	Mike Suggs	Metairie, LA	F	78	mike-suggs-1	5.7 Pts, 3.5 Reb, 0.5 Ast	JR
25	225	Jason Faulknor		F	79	jason-faulknor-1	3.7 Pts, 4.4 Reb, 0.4 Ast	SR
10	215	J.J. Tauai	Verona, MO	G	75	jj-tauai-1	3.2 Pts, 2.4 Reb, 1.4 Ast	FR
33	255	Michael Rembert	Chicago, IL	C	81	michael-rembert-1	2.3 Pts, 2.1 Reb, 0.2 Ast	FR
2	202	Joey Paul	Highland Park, IL	G	75	joey-paul-1	2.8 Pts, 1.0 Reb, 0.4 Ast	SO
50	240	Jabbar Battle	Chicago, IL	C	78	jabbar-battle-1	2.8 Pts, 1.5 Reb, 0.4 Ast	SR
32	217	Danny Adams	Metamora, IL	G	76	danny-adams-1	1.9 Pts, 0.5 Reb, 0.4 Ast	FR
55	260	Brandyn Heemskerk	Grand Rapids, MI	C	85	brandyn-heemskerk-1	1.3 Pts, 2.3 Reb, 0.3 Ast	SO
1	185	Chris Mroz	Chicago, IL	G	71	chris-mroz-1	0.8 Pts, 0.3 Reb, 0.8 Ast	SO
21	195	Kevin Jones	Pekin, IL	G	73	kevin-jones-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
5	210	Ryan Sunley	Springfield, IL	G	74	ryan-sunley-1	0.0 Pts, 0.0 Reb, 1.0 Ast	SO
