number	weight	playerName	hometown	pos	height	playerId	summary	class
13	196	Kevin Rogus	Brookeville, MD	G	76	kevin-rogus-1	14.7 Pts, 3.1 Reb, 0.9 Ast	JR
21	215	Matt Stehle	Newton, MA	F	80	matt-stehle-1	13.6 Pts, 7.0 Reb, 1.3 Ast	SO
32	197	Jason Norman	Woodside, CA	G	75	jason-norman-1	9.3 Pts, 3.9 Reb, 1.6 Ast	JR
23	215	Mike Beal	Brooklyn, NY	G	77	mike-beal-1	6.7 Pts, 5.2 Reb, 3.1 Ast	SO
44	225	Graham Beatty	Wauconda, IL	F	80	graham-beatty-1	5.2 Pts, 4.3 Reb, 0.5 Ast	JR
12	180	Jim Goffredo	La Crescenta, CA	G	73	jim-goffredo-1	5.0 Pts, 1.2 Reb, 0.6 Ast	FR
25	167	David Giovacchini	Salt Lake City, UT	G	73	david-giovacchini-1	4.3 Pts, 2.1 Reb, 2.2 Ast	JR
40	200	Luke McCrone		F	79	luke-mccrone-1	4.3 Pts, 2.5 Reb, 0.6 Ast	SO
33	205	Zach Martin	Medford, NJ	F	76	zach-martin-1	3.0 Pts, 1.7 Reb, 0.4 Ast	SO
15	215	Ko Yada	Newport, OR	G	75	ko-yada-1	0.2 Pts, 0.2 Reb, 0.7 Ast	FR
24	235	Brian Darcy	Shrewsbury, MA	F	80	brian-darcy-1	0.2 Pts, 0.3 Reb, 0.0 Ast	FR
