number	weight	playerName	hometown	pos	height	playerId	summary	class
44	265	Varnie Dennis	Humble, TX	F	80	varnie-dennis-1	18.3 Pts, 7.9 Reb, 1.7 Ast	SR
34	200	Shane Schilling	Minnetonka, MN	F	78	shane-schilling-1	16.2 Pts, 5.6 Reb, 2.2 Ast	SR
3	170	Kameron Gray	Fremont, CA	G	73	kameron-gray-1	13.1 Pts, 4.0 Reb, 3.1 Ast	SO
1	230	Nick Enzweiler	Moraga, CA	F	79	nick-enzweiler-1	8.4 Pts, 3.6 Reb, 2.5 Ast	JR
2	200	Eric Jackson	Provo, UT	G	76	eric-jackson-1	5.2 Pts, 2.3 Reb, 2.0 Ast	SR
24	200	Mike Titchenal	Santa Rosa, CA	F	77	mike-titchenal-1	3.7 Pts, 1.9 Reb, 0.5 Ast	JR
5	250	Vladimir Lisinac		C	82	vladimir-lisinac-1	3.1 Pts, 2.0 Reb, 0.3 Ast	JR
43	225	John Manley	Minnetonka, MN	F	80	john-manley-1	2.5 Pts, 2.4 Reb, 0.4 Ast	FR
22	220	Tyler McGinn	Gilbert, AZ	F	78	tyler-mcginn-1	2.5 Pts, 0.9 Reb, 0.1 Ast	FR
23	180	Fernando Sampson	Los Angeles, CA	G	73	fernando-sampson-1	1.9 Pts, 1.6 Reb, 1.3 Ast	SO
4	170	Glenn Jones	Quartz Hill, CA	G	71	glenn-jones-1	0.9 Pts, 0.5 Reb, 0.8 Ast	JR
20	185	Robert Socci	San Juan Capistrano, CA	G	73	robert-socci-1	1.1 Pts, 0.3 Reb, 0.1 Ast	SO
11	230	Joe Henry	Santa Rosa, CA	F	79	joe-henry-1	0.0 Pts, 0.2 Reb, 0.2 Ast	FR
21	180	Keith Lawrence	Moorpark, CA	G	71	keith-lawrence-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
