number	weight	playerName	hometown	pos	height	playerId	summary	class
11	160	Kevin Cooper	Baytown, TX	G	75	kevin-cooper-1	15.1 Pts, 2.8 Reb, 2.5 Ast	SR
41	210	Tyrone Nelson	Hempstead, TX	F	82	tyrone-nelson-2	15.1 Pts, 8.4 Reb, 1.0 Ast	FR
34	327	Roderick Riley	Beaumont, TX	C	83	roderick-riley-1	9.5 Pts, 5.9 Reb, 0.8 Ast	SR
4	191	Adrian Simmons	Cedar Hill, TX	F	76	adrian-simmons-1	5.4 Pts, 2.6 Reb, 1.2 Ast	SR
10	170	Jared Ellison	Houston, TX	G	71	jared-ellison-1	5.4 Pts, 2.4 Reb, 2.7 Ast	FR
52	210	Joshua Thompson	Dallas, TX	F	80	joshua-thompson-1	3.8 Pts, 4.5 Reb, 0.5 Ast	FR
21	180	Derek Flora	Houston, TX	G	76	derek-flora-1	3.4 Pts, 2.1 Reb, 0.8 Ast	SR
15	160	Christian Sonier	Houston, TX	G	72	christian-sonier-1	3.9 Pts, 1.1 Reb, 0.4 Ast	SR
33	170	Dashon Harper	Columbus, OH	G	71	dashon-harper-1	7.4 Pts, 2.8 Reb, 1.2 Ast	SO
14	162	Chad Bowden	Houston, TX	G	70	chad-bowden-1	1.9 Pts, 0.8 Reb, 0.4 Ast	SR
30	200	Chris Garwood	Romulus, MI	F	82	chris-garwood-1	1.0 Pts, 1.3 Reb, 0.0 Ast	SR
54	205	Lonnie Wyche	Houston, TX	F	78	lonnie-wyche-1	3.6 Pts, 3.0 Reb, 0.2 Ast	FR
24	217	William Tucker	Kansas City, KS	F	76	william-tucker-1	0.8 Pts, 1.0 Reb, 0.3 Ast	SR
1	180	Phillip Hawthorne	Houston, TX	F	76	phillip-hawthorne-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
