number	weight	playerName	hometown	pos	height	playerId	summary	class
3	168	Daryll Hill	Queens, NY	G	72	daryll-hill-1	14.8 Pts, 2.7 Reb, 3.7 Ast	SO
25	243	Kyle Cuffe	Bronx, NY	F	81	kyle-cuffe-1	11.2 Pts, 7.2 Reb, 1.1 Ast	SR
12	190	Elijah Ingram	Orange, NJ	G	72	elijah-ingram-1	13.2 Pts, 3.7 Reb, 2.3 Ast	SO
33	209	Grady Reynolds	Abbeyville, AL	F	79	grady-reynolds-1	11.8 Pts, 6.2 Reb, 1.1 Ast	SR
14	204	Andre Stanley	Brooklyn, NY	G	76	andre-stanley-1	8.0 Pts, 5.3 Reb, 2.7 Ast	SR
34	240	Lamont Hamilton	Brooklyn, NY	F	82	lamont-hamilton-1	5.9 Pts, 4.2 Reb, 0.3 Ast	FR
1	225	Tyler Jones	Lakeland, CO	G	73	tyler-jones-3	2.2 Pts, 2.4 Reb, 0.8 Ast	FR
15	206	Phil Missere	Cornwall-on-Hudson, NY	F	81	phil-missere-1	5.3 Pts, 5.4 Reb, 0.2 Ast	JR
52	308	Curtis Johnson	Norfolk, VA	C	87	curtis-johnson-1	2.5 Pts, 3.6 Reb, 0.1 Ast	SR
2	175	Joe McDonald	Farmingdale, NY	G	71	joe-mcdonald-1	2.3 Pts, 0.9 Reb, 0.1 Ast	JR
4	222	Abe Keita	Winchendon, MA	C	83	abe-keita-1	0.9 Pts, 2.0 Reb, 0.1 Ast	SR
23	190	Willie Shaw	Bronx, NY	G	78	willie-shaw-1	3.0 Pts, 3.0 Reb, 1.0 Ast	SR
44	235	Mohamed Diakite	Rockville, MD	C	83	mohamed-diakite-1	0.5 Pts, 1.1 Reb, 0.0 Ast	SR
10	158	Devin Mayo	Upper Marlboro, MD	G	72	devin-mayo-1	0.7 Pts, 0.3 Reb, 0.0 Ast	FR
0	195	Nygel Roach	North Bergen, NJ	G	75	nygel-roach-1	0.5 Pts, 0.5 Reb, 0.2 Ast	SO
