number	weight	playerName	hometown	pos	height	playerId	summary	class
35	170	Tim Johnson	New Orleans, LA	G	75	tim-johnson-3	13.6 Pts, 4.4 Reb, 2.0 Ast	SR
25	210	Deon Saunders	Washington, DC	F	79	deon-saunders-1	18.4 Pts, 5.8 Reb, 0.8 Ast	JR
23	180	Jerimie Collier	Baton Rouge, LA	G	76	jerimie-collier-1	11.1 Pts, 3.7 Reb, 1.6 Ast	JR
33	170	Trayvean Scott	Baton Rouge, LA	G	75	trayvean-scott-1	7.6 Pts, 2.3 Reb, 2.9 Ast	JR
32	225	Peter Cipriano	Jersey City, NJ	F	81	peter-cipriano-1	6.9 Pts, 5.2 Reb, 0.8 Ast	JR
42	215	Nicholas Egland	Houston, TX	F	78	nicholas-egland-1	5.4 Pts, 4.8 Reb, 0.8 Ast	JR
42	185	Jarvis Vaughn	Vidalia, LA	F	76	jarvis-vaughn-1	3.8 Pts, 1.4 Reb, 0.7 Ast	JR
5	185	Brandon Wardlow	Bowling Green, KY	G	73	brandon-wardlow-1	3.6 Pts, 1.4 Reb, 2.0 Ast	SO
44	217	Joseph Jack	Lake Charles, LA	F	81	joseph-jack-1	2.3 Pts, 2.3 Reb, 0.2 Ast	FR
10	170	Randall Anderson	Birmingham, AL	G	70	randall-anderson-1	2.5 Pts, 0.7 Reb, 0.5 Ast	JR
50	0	Bron Noel				bron-noel-1	1.2 Pts, 0.9 Reb, 0.0 Ast	FR
45	0	Jon-Erik Price			79	jon-erik-price-1	1.3 Pts, 0.7 Reb, 0.3 Ast	SO
53	240	Jerrid Campbell	Dayton, OH	C	81	jerrid-campbell-1	2.0 Pts, 1.7 Reb, 0.7 Ast	JR
40	185	Dominic Prince	Inglewood, CA	C	84	dominic-prince-1	0.2 Pts, 0.4 Reb, 0.0 Ast	FR
