number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
21	225	Marcus Bryan	Raleigh, NC	F	79	marcus-bryan-1	2.5 Pts, 3.0 Reb, 0.2 Ast	Ravenscroft	JR
12	180	C.J. Bryce	Charlotte, NC	G	77	cj-bryce-1	17.8 Pts, 5.4 Reb, 3.0 Ast	North Mecklenburg HS	SO
15	210	Devontae Cacok	Riverdale, GA	F	79	devontae-cacok-1	13.8 Pts, 9.6 Reb, 0.5 Ast	Alpharetta HS	SO
20	230	Matt Elmore	Jacksonville, NC	F	80	matt-elmore-1	2.2 Pts, 0.8 Reb, 0.0 Ast		FR
1	175	Chris Flemmings	Cary, NC	G	77	chris-flemmings-1	15.9 Pts, 5.6 Reb, 1.8 Ast		SR
5	195	Jaylen Fornes	New Bern, NC	G	75	jaylen-fornes-1	2.2 Pts, 0.5 Reb, 0.5 Ast		FR
10	171	Denzel Ingram	Chapel Hill, NC	G	72	denzel-ingram-1	15.2 Pts, 2.1 Reb, 5.8 Ast	Chapel Hill	SR
	185	Ambrose Mosley	Jacksonville, FL	G	74	ambrose-mosley-1	7.2 Pts, 2.9 Reb, 1.1 Ast	First Coast	SR
13	230	Chuck Ogbodo	Enugu, Nigeria	C	81	chuck-ogbodo-1	1.4 Pts, 1.9 Reb, 0.3 Ast	High Point Christian Academy	SR
14	200	Nick Powell	Greensboro, NC	G	76	nick-powell-1	1.8 Pts, 1.0 Reb, 0.0 Ast	Northwest Guilford HS	JR
2	180	JaQuel Richmond	Greensboro, NC	G	73	jaquel-richmond-1	6.3 Pts, 1.8 Reb, 1.8 Ast	Wesleyan Christian Academy	SO
4	180	Jordon Talley	Richmond, VA	G	72	jordon-talley-1	6.4 Pts, 1.0 Reb, 2.1 Ast	Henrico	JR
	160	Ty Taylor II	Grandview, MO	G	73	ty-taylorii-1			SO
