number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
33	235	Silas Adheke	Lagos, Nigeria	F	80	silas-adheke-1			FR
2	195	Christian Benzon	Copenhagen, Denmark	G	76	christian-benzon-1	6.1 Pts, 4.9 Reb, 1.6 Ast	The Rock School	SR
3	185	Jaylon Brown	Fishers, IN	G	72	jaylon-brown-1	20.9 Pts, 4.3 Reb, 3.0 Ast	Fishers HS	SR
4	200	Jaiveon Eaves	Madisonville, KY	G	74	jaiveon-eaves-1	3.8 Pts, 2.5 Reb, 0.8 Ast		FR
25	195	Duane Gibson	Cleveland, OH	G	75	duane-gibson-1	4.8 Pts, 3.3 Reb, 3.8 Ast	Villa Angela-St. Joseph HS	JR
5	195	Solomon Hainna	Inglewood, CA	F	78	solomon-hainna-1	2.4 Pts, 3.0 Reb, 0.1 Ast		JR
35	215	John Hall	Philadelphia, PA	F	79	john-hall-2			FR
44	225	David Howard	Nashville, TN	F	80	david-howard-1	4.4 Pts, 4.7 Reb, 0.4 Ast	Montgomery Bell HS	SR
50	210	Blake Simmons	Newburgh, IN	G	77	blake-simmons-1		Castle HS	SR
12	190	Dru Smith	Evansville, IN	G	75	dru-smith-1	3.9 Pts, 2.2 Reb, 2.2 Ast		FR
	187	Ryan Taylor	Gary, IN	G	77	ryan-taylor-2	15.7 Pts, 2.7 Reb, 1.7 Ast	St. John's Northwestern Military	SO
15	230	Dalen Traore	Abidjan, Ivory Coast	C	81	dalen-traore-1	2.8 Pts, 3.1 Reb, 0.1 Ast		JR
14	238	Sergej Vucetic	Vrbas, Serbia	C	85	sergej-vucetic-1	3.3 Pts, 2.3 Reb, 0.3 Ast	AIM Prep (MI)	SR
23	215	Willie Wiley	Springfield, IL	F	79	willie-wiley-1	8.7 Pts, 4.6 Reb, 0.8 Ast	Vincennes	SR
