number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
2	170	Brandon Anderson	Mahwah, NJ	G	73	brandon-anderson-2	8.0 Pts, 1.6 Reb, 1.6 Ast		FR
5	170	Tavon Blackmon	Upper Marlboro, MD	G	72	tavon-blackmon-1	10.9 Pts, 2.2 Reb, 3.9 Ast	Gonzaga College HS	SR
34	250	Brandon Charnov	Houston, TX	C	83	brandon-charnov-1	2.0 Pts, 1.0 Reb, 0.0 Ast		FR
22	165	Corey Daugherty	Barrington, RI	G	73	corey-daugherty-1	3.2 Pts, 1.0 Reb, 1.5 Ast		SO
10	230	David Erebor	Sykesville, MD	F	81	david-erebor-1	0.6 Pts, 0.5 Reb, 0.0 Ast		FR
1	215	Travis Fuller	Encinitas, CA	F	81	travis-fuller-1	8.9 Pts, 6.1 Reb, 0.4 Ast	La Costa Canyon	SO
24	180	Kyle Haber	Dubuque, IA	F	79	kyle-haber-1	2.0 Pts, 1.0 Reb, 0.2 Ast	Dubuque Senior HS	JR
12	190	JR Hobbie	Spring Lake, NJ	G	76	norman-hobbie-1	9.1 Pts, 0.8 Reb, 0.5 Ast	Manasquan HS	SR
25	200	Joshua Howard	Charlotte, NC	F	78	joshua-howard-1	9.9 Pts, 3.9 Reb, 0.1 Ast		FR
30	230	Miki Ljuboja	North Riverside, IL	F	80	miki-ljuboja-1	1.4 Pts, 0.4 Reb, 0.0 Ast	Phillips Exeter Academy	JR
4	195	Obi Okolie	Ontario, Canada	G	77	obi-okolie-1	8.0 Pts, 3.6 Reb, 1.4 Ast	Archbishop Dennis O'Connor	SO
3	220	Steven Spieth	Dallas, TX	F	78	steven-spieth-1	15.3 Pts, 6.3 Reb, 3.9 Ast	Jesuit College Prep	SR
11	170	Chris Sullivan	Wilmette, IL	G	75	chris-sullivan-1	2.8 Pts, 1.6 Reb, 0.3 Ast		SO
13	210	Patrick Triplett	St. Louis, MO	G	76	patrick-triplett-1	1.1 Pts, 0.7 Reb, 0.1 Ast	Bayless HS	JR
23	230	Blake Wilkinson	Bountiful, UT	F	78	blake-wilkinson-1	0.9 Pts, 0.6 Reb, 0.3 Ast		JR
