number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
23	165	Khalil Batie	Willingboro, NJ	G	70	khalil-batie-1	0.0 Pts, 0.5 Reb, 0.5 Ast	Trenton Catholic Academy	SR
13	260	Matt Bullock	Elizabeth, NJ	F	76	matt-bullock-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
15	160	Jake Dadika	Milltown, NJ	G	71	jake-dadika-1	0.0 Pts, 0.2 Reb, 0.2 Ast	Spotswood HS	JR
32	240	Ibrahima Diallo	Dakar, Senegal	F	82	ibrahima-diallo-1	0.9 Pts, 1.7 Reb, 0.3 Ast	Boyd Anderson HS	SO
2	275	Shaquille Doorson	Amsterdam, Netherlands	C	83	shaquille-doorson-1	1.0 Pts, 1.3 Reb, 0.1 Ast	Canarias Basketball Academy	SO
	163	Joey Downes		G	71	joey-downes-1	0.0 Pts, 1.0 Reb, 0.0 Ast		
33	220	DeShawn Freeman	Rocky Mount, NC	F	79	deshawn-freeman-1	11.2 Pts, 8.2 Reb, 0.7 Ast		JR
34	275	C.J. Gettys	Columbus, OH	C	84	cj-gettys-1	8.3 Pts, 4.7 Reb, 1.6 Ast	Findlay HS	SR
	185	Nigel Johnson	Ashburn, VA	G	73	nigel-johnson-2	12.1 Pts, 3.9 Reb, 2.8 Ast	Riverdale Baptist (MD)	JR
4	210	Jonathan Laurent	Orlando, FL	F	78	jonathan-laurent-1	3.7 Pts, 3.1 Reb, 0.5 Ast		SO
11	230	Eugene Omoruyi	Ontario, Canada	F	78	eugene-omoruyi-1	1.9 Pts, 2.4 Reb, 1.3 Ast		FR
21	227	Candido Sa	Lisbon, Portugal	F	81	candido-sa-1	4.9 Pts, 4.2 Reb, 0.3 Ast		JR
3	175	Corey Sanders	Lakeland, FL	G	74	corey-sanders-2	10.9 Pts, 3.4 Reb, 3.4 Ast		SO
	211	Aaren Smith		F	78	aaren-smith-1	0.0 Pts, 0.0 Reb, 0.0 Ast		
35	190	Issa Thiam	Dakar, Senegal	F	81	issa-thiam-1	4.4 Pts, 1.7 Reb, 0.5 Ast		FR
5	190	Mike Williams	Brooklyn, NY	G	74	mike-williams-9	11.5 Pts, 4.6 Reb, 1.3 Ast	Bishop Loughlin HS	JR
