number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
24	190	Lane Below	Advance, MO	G	73	lane-below-1	1.0 Pts, 0.0 Reb, 0.0 Ast		JR
14	192	Rasheed Brooks	Kalamazoo, MI	G	77	rasheed-brooks-1	8.8 Pts, 3.1 Reb, 1.9 Ast	Lexington HS (OH)	SR
1	195	Deandre Burnett	Miami Gardens, FL	G	74	deandre-burnett-1	19.0 Pts, 2.2 Reb, 3.3 Ast	Carol City	JR
30	212	Jake Coddington	Edwardsville, IL	F	78	jake-coddington-1			SR
3	190	Terence Davis	Southaven, MS	G	76	terence-davis-1	12.1 Pts, 5.0 Reb, 1.1 Ast	Southaven HS	SO
	183	Donte Fitzpatrick-Dorsey	Memphis, TN	G	76	donte-fitzpatrick-dorsey-1	1.3 Pts, 1.5 Reb, 0.5 Ast		SO
50	200	Justas Furmanavicius	Kaunas, Lithuania	F	78	justas-furmanavicius-1	6.0 Pts, 5.4 Reb, 1.1 Ast		JR
5	207	Marcanvis Hymon	Memphis, TN	F	78	marcanvis-hymon-1	3.8 Pts, 4.2 Reb, 0.6 Ast	Whitehaven HS	JR
32	240	Nate Morris	Lancaster, TX	F	81	nate-morris-1	0.0 Pts, 0.8 Reb, 0.0 Ast		FR
2	190	Cullen Neal	Albuquerque, NM	G	77	cullen-neal-1	10.9 Pts, 2.0 Reb, 3.1 Ast	Eldorado HS	JR
44	249	Dominik Olejniczak	Torun, Poland	C	84	dominik-olejniczak-1			FR
11	233	Sebastian Saiz	Madrid, Spain	F	81	sebastian-saiz-1	15.6 Pts, 12.1 Reb, 0.9 Ast	Sunrise Christian Academy	SR
12	225	Karlis Silins	Riga, Latvia	F	82	karlis-silins-1	0.5 Pts, 0.6 Reb, 0.0 Ast		FR
4	190	Breein Tyree	Somerset, NJ	G	74	breein-tyree-1	2.6 Pts, 0.8 Reb, 1.5 Ast		FR
