number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
5	205	Austin Ajukwa	Columbia, SC	G	78	austin-ajukwa-1	9.8 Pts, 3.3 Reb, 0.5 Ast	Cardinal Newman HS	JR
25	220	Reid Aube	Concord, NC	F	78	reid-aube-1	1.1 Pts, 1.9 Reb, 0.0 Ast	Concord HS	SR
12	204	Lukas Bergang	Gothenburg, Sweden	F	85	lukas-bergang-1	0.3 Pts, 0.0 Reb, 0.0 Ast		FR
10	190	Corey Bias	Milwaukee, WI	G	73	corey-bias-1	0.0 Pts, 0.0 Reb, 0.0 Ast		JR
35	192	Bo Blight	Charlotte, NC	F	79	bo-blight-1			FR
3	170	Jon Davis	Fort Washington, MD	G	75	jon-davis-1	19.1 Pts, 3.0 Reb, 3.5 Ast		SO
	213	Najee Garvin	Columbia, SC	F	79	najee-garvin-1	4.9 Pts, 3.3 Reb, 0.4 Ast		FR
31	229	Benas Griciunas	Silute, Lithuania	C	84	benas-griciunas-1	3.7 Pts, 2.2 Reb, 0.5 Ast	Findlay Prep	JR
11	184	Quentin Jackson	Cary, NC	G	75	quentin-jackson-1	7.2 Pts, 1.7 Reb, 1.7 Ast		FR
24	192	Ryan Murphy	Calabasas, CA	G	74	ryan-murphy-3			FR
1	187	Braxton Ogbueze	Charlotte, NC	G	73	braxton-ogbueze-1	10.1 Pts, 2.7 Reb, 1.1 Ast	United Faith	SR
21	200	Hudson Price	Orlando, FL	G	78	hudson-price-1	6.1 Pts, 2.2 Reb, 0.6 Ast	The First Academy	JR
30	220	Luke Sasser	Raleigh, NC	F	77	luke-sasser-1			FR
15	210	Anthony Vanhook	Chapel Hill, NC	F	76	anthony-vanhook-1	9.6 Pts, 6.0 Reb, 3.3 Ast		SR
14	240	JC Washington	Houston, TX	F	79	jc-washington-2	4.7 Pts, 4.3 Reb, 1.2 Ast		JR
2	190	Andrien White	Richmond, VA	G	75	adrien-white-1	12.5 Pts, 4.1 Reb, 1.0 Ast		SO
