number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
21	217	Malachi Alexander	Bowie, MD	F	79	malachi-alexander-1	14.3 Pts, 5.6 Reb, 1.9 Ast	Eleanor Roosevelt HS	SR
10	170	Pat Benzan	Wellesley, MA	G	71	pat-benzan-1	6.1 Pts, 2.3 Reb, 2.3 Ast	Roxbury Latin (MA)	SO
22	203	Robert Champion	Charlotte, NC	G	78	robert-champion-1	13.7 Pts, 3.8 Reb, 1.4 Ast	Charlotte Catholic HS	SR
1	200	Karl Charles	Roselle, NJ	F	77	karl-charles-1	9.2 Pts, 3.8 Reb, 4.0 Ast		SO
15	190	Tyrone Cohen	Woodside, NY	G	77	tyrone-cohen-1	0.0 Pts, 1.0 Reb, 0.0 Ast		FR
30	205	Riley Criswell	Carrollton, GA	F	80	riley-criswell-1		Carrollton HS	SR
	160	Rory Flaherty		G	72	rory-flaherty-1	0.0 Pts, 0.0 Reb, 0.0 Ast		
20	185	Jehyve Floyd	Sayreville, NJ	F	80	jehyve-floyd-1	2.2 Pts, 1.6 Reb, 1.0 Ast		SO
42	240	Matt Husek	Stewartsville, NJ	C	83	matt-husek-1	6.9 Pts, 2.4 Reb, 1.0 Ast	Bethlehem Catholic (PA)	SR
4	175	Thomas Kennedy	East Northport, NY	G	74	thomas-kennedy-2	0.0 Pts, 1.0 Reb, 0.0 Ast	Northport	SR
12	188	Clayton Le Sann	Geneva, Switzerland	G	76	clayton-lesann-1	0.4 Pts, 0.2 Reb, 0.0 Ast		FR
14	185	Marcellis Perkins	Chesapeake, VA	G	76	marcellis-perkins-1			SO
	175	Will Powers		G	72	will-powers-1	0.0 Pts, 0.0 Reb, 0.0 Ast		
5	175	Patrick Rielly	Pittsburgh, PA	G	72	patrick-rielly-1	0.0 Pts, 1.0 Reb, 0.0 Ast	North Catholic (PA)	SR
33	240	Jack Stevens	Ithaca, NY	C	82	jack-stevens-1	0.3 Pts, 0.0 Reb, 0.0 Ast		FR
2	150	Anthony Thompson	Glenn Dale, MD	G	70	anthony-thompson-2	6.7 Pts, 2.4 Reb, 2.3 Ast		SR
31	170	Matt Zignorski	Sparta, NJ	G	74	matt-zignorski-1	1.3 Pts, 0.3 Reb, 0.1 Ast	Pope John XXIII (NJ)	SO
