number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
1	200	Kentrall Brooks	Bronx, NY	C	80	kentrall-brooks-1	4.9 Pts, 3.5 Reb, 0.7 Ast	St. Anthony HS	SR
21	180	Kyle Daugherty	Reno, NV	G	76	kyle-daugherty-1			SO
14	220	Aleksandar Dozic	Podgorica, Montenegro	F	81	aleksandar-dozic-1		Don Bosco Prep HS	FR
30	195	Ryan Funk	Clarence, NY	G	77	ryan-funk-1	12.9 Pts, 2.8 Reb, 0.8 Ast	St. Thomas More	SO
5	180	Khallid Hart	Newark, DE	G	74	khallid-hart-1	16.1 Pts, 2.6 Reb, 2.8 Ast	The Sanford School	SR
34	190	David Knudsen	Copenhagen, Denmark	G	76	david-knudsen-1	2.6 Pts, 1.8 Reb, 0.6 Ast		SO
4	205	Isaiah Lamb	Baltimore, MD	F	77	isaiah-lamb-1	6.3 Pts, 2.9 Reb, 0.4 Ast		SO
25	215	Connor McClenaghan	Carrollton, TX	C	81	connor-mcclenaghan-1	1.4 Pts, 0.7 Reb, 0.4 Ast	Hebron HS	JR
	175	Richie Mitchell	Michigan City, IN	G	73	richie-mitchell-1	2.2 Pts, 0.5 Reb, 1.0 Ast		SO
15	220	Obi Momah	Farmington, CT	F	79	obi-momah-1	2.9 Pts, 2.0 Reb, 0.3 Ast	Farmington HS	JR
13	200	Kristinn Palsson	Reykanesbear, Iceland	G	78	kristinn-palsson-1	4.6 Pts, 2.6 Reb, 1.5 Ast		SO
2	195	Brian Parker	Cleveland, OH	G	81	brian-parker-2	13.0 Pts, 6.6 Reb, 3.5 Ast	Villa Angela St. Joseph's	SO
11	210	Tobias Sjoberg	Malmo, Sweden	C	81	tobias-sjoberg-1	3.9 Pts, 2.9 Reb, 0.9 Ast		FR
