number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
12	230	Cullen Barr	Libertyville, IL	F	79	cullen-barr-1	0.0 Pts, 0.0 Reb, 0.0 Ast		SR
20	195	Alex Bergen	Cincinnati, OH	G	76	alex-bergen-1	0.0 Pts, 0.1 Reb, 0.0 Ast	Oak Hills HS	SR
11	195	Malcolm Bernard	Miami, FL	G	77	malcolm-bernard-1	5.9 Pts, 4.2 Reb, 1.7 Ast	Middleburg	SR
5	215	Trevon Bluiett	Indianapolis, IN	G	78	trevon-bluiett-1	17.7 Pts, 5.9 Reb, 2.1 Ast	Park Tudor HS	JR
15	195	Myles Davis	Plainfield, NJ	G	74	myles-davis-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Notre Dame Prep (MA)	SR
35	240	Rashid Gaston	Warren, OH	F	81	rashid-gaston-1	7.5 Pts, 6.3 Reb, 0.6 Ast	Warren G. Harding	SR
22	205	Kaiser Gates	Alpharetta, GA	F	80	kaiser-gates-1	5.5 Pts, 3.2 Reb, 0.7 Ast	St. Francis HS	SO
3	194	Quentin Goodin	Campbellsville, KY	G	76	quentin-goodin-1	3.3 Pts, 1.4 Reb, 2.0 Ast		FR
	243	Tyrique Jones	Bloomfield, CT	F	81	tyrique-jones-1	3.3 Pts, 3.6 Reb, 0.5 Ast		FR
55	190	J.P. Macura	Lakeville, MN	G	77	jp-macura-1	14.7 Pts, 4.5 Reb, 2.6 Ast	North HS	JR
54	247	Sean O'Mara	Glen Ellyn, IL	F	82	sean-omara-1	6.1 Pts, 3.1 Reb, 0.6 Ast	Benet Academy	JR
24	180	Conor Peterson	Libertyville, IL	G	78	conor-peterson-1	0.0 Pts, 0.3 Reb, 0.0 Ast		FR
10	155	Leighton Schrand	Villa Hills, KY	G	72	leighton-schrand-1	0.4 Pts, 0.0 Reb, 0.0 Ast		FR
21	200	Tim Stainbrook	Bay Village, OH	F	78	tim-stainbrook-1	0.4 Pts, 0.3 Reb, 0.1 Ast	Lakewood St. Edward HS	SR
4	170	Edmond Sumner	Detroit, MI	G	77	edmond-sumner-1	15.7 Pts, 4.5 Reb, 4.9 Ast	Country Day	SO
