number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
21	215	Kris Acox	Reykjavik, Iceland	F	78	kris-acox-1	11.9 Pts, 6.9 Reb, 1.2 Ast	Kvennaskolinn I Reykjavik	SR
3	210	Geoff Beans	Toledo, OH	F	79	geoff-beans-1	7.1 Pts, 2.8 Reb, 0.9 Ast	Ottawa Hills HS	JR
5	190	Andrew Brown	Travelers Rest, SC	G	76	andrew-brown-3	4.2 Pts, 2.2 Reb, 1.0 Ast		SO
	185	Tre Clark	Palmetto, FL	G	77	tre-clark-1	1.5 Pts, 1.3 Reb, 0.5 Ast		FR
1	160	John Davis	Beachwood, OH	G	70	john-davis-5	8.1 Pts, 3.3 Reb, 2.2 Ast	Beachwood HS	JR
35	195	Daniel Fowler	Acworth, GA	G	76	daniel-fowler-1	11.8 Pts, 4.4 Reb, 4.4 Ast	Allatoona HS	JR
4	175	T.K. Hayes	Chester, NJ	G	73	tk-hayes-1	0.0 Pts, 0.7 Reb, 0.0 Ast	Mendham HS	SR
11	170	Jonathan Jean	Tampa, FL	G	71	jonathan-jean-2	1.8 Pts, 0.8 Reb, 1.8 Ast		SO
23	170	Jordan Lyons	Peachtree City, GA	G	71	jordan-lyons-1	4.4 Pts, 1.6 Reb, 0.8 Ast		FR
45	200	Clay Mounce	Mount Airy, NC	F	79	clay-mounce-1			FR
32	215	Matt Rafferty	Hinsdale, IL	F	80	matt-rafferty-1	7.5 Pts, 5.6 Reb, 1.0 Ast	Hinsdale Central HS (IL)	SO
13	165	Brady Schuck	Charleston, SC	G	74	brady-schuck-1	0.0 Pts, 0.0 Reb, 0.0 Ast		SO
12	175	Devin Sibley	Knoxville, TN	G	74	devin-sibley-1	16.9 Pts, 4.5 Reb, 2.1 Ast	Karns HS	JR
2	245	Jalen Williams	Greenville, SC	F	80	jalen-williams-1	2.5 Pts, 2.1 Reb, 0.3 Ast		SO
