number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
20	180	Bryce Alford	Albuquerque, NM	G	75	bryce-alford-1	16.8 Pts, 2.6 Reb, 2.5 Ast	La Cueva HS	SR
23	190	Prince Ali	Bronx, NY	G	75	prince-ali-1			SO
13	250	Ike Anigbogu	Corona, CA	F	82	ike-anigbogu-1	5.0 Pts, 3.8 Reb, 0.4 Ast		FR
2	190	Lonzo Ball	Chino Hills, CA	G	78	lonzo-ball-1	14.3 Pts, 5.6 Reb, 8.0 Ast		FR
5	190	Armani Dodson	Fontana, CA	G	77	armani-dodson-1			FR
14	215	Gyorgy Goloman	Kormend, Hungary	F	82	gyorgy-goloman-1	4.5 Pts, 3.5 Reb, 0.9 Ast	The Sagemont School (FL)	JR
10	185	Isaac Hamilton	Los Angeles, CA	G	76	isaac-hamilton-1	14.1 Pts, 4.1 Reb, 3.4 Ast	St. John Bosco HS	SR
3	185	Aaron Holiday	Chatsworth, CA	G	73	aaron-holiday-1	13.4 Pts, 2.9 Reb, 4.5 Ast	Campbell Hall HS	SO
22	225	TJ Leaf	El Cajon, CA	F	82	tj-leaf-1	17.5 Pts, 9.1 Reb, 2.7 Ast		FR
34	250	Ikenna Okwarabizie	Lagos, Nigeria	C	81	ikenna-okwarabizie-1	0.1 Pts, 0.9 Reb, 0.0 Ast	East High School (IA)	JR
0	200	Alex Olesinski	Roswell, NM	F	82	alex-olesinski-1			SO
15	170	Jerrold Smith	Los Angeles, CA	G	73	jerrold-smith-1	0.8 Pts, 0.0 Reb, 0.2 Ast	St. Bernard's HS	SR
40	245	Thomas Welsh	Redondo Beach, CA	C	84	thomas-welsh-1	11.0 Pts, 8.9 Reb, 0.7 Ast	Loyola HS	JR
21	185	Alec Wulff	Laguna Beach, CA	G	75	alec-wulff-1	1.0 Pts, 0.2 Reb, 0.2 Ast	Laguna Beach HS	JR
4	175	Isaac Wulff	Laguna Beach, CA	G	75	isaac-wulff-1	1.3 Pts, 0.5 Reb, 0.0 Ast		FR
