number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
14	190	Malik Abbott	North Las Vegas, NV	G	75	malik-abbott-1		Mojave HS	SO
23	190	Kobi Betts	Pueblo, CO	G	75	kobi-betts-1			FR
25	200	Kyle Broekhuis	Colorado Springs, CO	F	79	kyle-broekhuis-1	0.7 Pts, 1.4 Reb, 0.3 Ast	Colorado Springs Christian School	SR
13	172	LeSean Brown	San Antonio, TX	G	73	lesean-brown-1	1.3 Pts, 0.9 Reb, 0.4 Ast		FR
41	186	Keegan Culp	Carmel, IN	F	76	keegan-culp-1	0.0 Pts, 2.0 Reb, 0.0 Ast		FR
30	200	Jonathan DeWane	Jacksonville, FL	F	80	jonathan-dewane-1	1.5 Pts, 0.7 Reb, 0.2 Ast		FR
35	195	Hayden Graham	Austin, TX	F	77	hayden-graham-1	11.5 Pts, 5.1 Reb, 1.5 Ast	Anderson	SR
4	175	Daniel Hummer	Upper Arlington, OH	G	72	daniel-hummer-1	0.0 Pts, 0.0 Reb, 0.0 Ast		SO
5	200	Zach Kocur	Denver, CO	G	75	zach-kocur-1	10.8 Pts, 4.6 Reb, 2.4 Ast	Arapahoe	SR
40	235	Brendan Leonard	Olympia, WA	C	80	brendan-leonard-1	4.0 Pts, 1.5 Reb, 0.5 Ast	Olympia	JR
22	175	Pervis Louder	Raleigh, NC	G	74	pervis-louder-1	2.1 Pts, 0.8 Reb, 0.6 Ast	Village Christian Academy	SO
20	190	Trevor Lyons	Newport News, VA	G	75	trevor-lyons-1	7.3 Pts, 3.6 Reb, 2.5 Ast	Woodside	JR
32	190	Ryan Manning	Sacramento, CA	F	78	ryan-manning-1	7.8 Pts, 2.4 Reb, 0.4 Ast	Sheldon	JR
	188	Caleb Morris	Vista, CA	G	74	caleb-morris-1	3.0 Pts, 1.3 Reb, 0.4 Ast		FR
1	175	Dane Norman	San Diego, CA	F	79	dane-norman-1	5.4 Pts, 3.2 Reb, 0.5 Ast	Foothills Christian HS	SO
31	200	Garett Scheer	Las Vegas, NV	F	78	garett-scheer-1			FR
12	181	Lavelle Scottie	Fort Worth, TX	F	78	lavelle-scottie-1	4.2 Pts, 3.1 Reb, 0.8 Ast		FR
2	170	C.J. Siples	Cibolo, TX	G	75	cj-siples-1	4.6 Pts, 2.2 Reb, 1.9 Ast	Steele	JR
43	227	Ryan Swan-Ford	Aurora, CO	F	78	ryan-swan-ford-1			FR
3	204	Sid Tomes	Woodbury, MN	G	76	sid-tomes-1	2.3 Pts, 0.9 Reb, 0.9 Ast		FR
33	215	Frank Toohey	Elmhurst, IL	C	79	frank-toohey-1	11.4 Pts, 3.9 Reb, 1.3 Ast	York Community HS	JR
15	185	Jacob Van	Mansfield, TX	G	74	jacob-van-1	11.8 Pts, 3.3 Reb, 2.9 Ast	Mansfield Lake Ridge HS	JR
10	200	Nicholas Wells	Marietta, GA	G	77	nicholas-wells-1			FR
