number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
4	160	Hank Davis	Cherry Hill, NJ	G	70	hank-davis-1	1.0 Pts, 0.0 Reb, 0.5 Ast	Cherry Hill East HS	SR
10	170	Isiah Deas	Brooklyn, NY	G	78	isiah-deas-1	4.3 Pts, 1.1 Reb, 0.6 Ast		FR
24	227	Demetrius Henry	Miami, FL	F	81	demetrius-henry-1	6.6 Pts, 4.0 Reb, 0.6 Ast	Faith Baptist Christian	JR
20	185	B.J. Johnson	Philadelphia, PA	G	79	bj-johnson-2	19.1 Pts, 6.4 Reb, 1.2 Ast	Lower Merion	JR
13	210	Saul Phiri	Haverhill, MA	G	76	saul-phiri-1	0.6 Pts, 1.0 Reb, 0.1 Ast		FR
	170	Pookie Powell	Orlando, FL	G	73	rashawn-powell-1	13.8 Pts, 4.5 Reb, 3.6 Ast	Dr. Phillips	SO
21	220	Jordan Price	Decatur, GA	G	77	jordan-price-1	17.2 Pts, 4.2 Reb, 2.7 Ast	Southwest Dekalb	SR
3	175	Cleon Roberts	Miami, FL	G	77	cleon-roberts-1	8.6 Pts, 2.2 Reb, 1.4 Ast	Miami-Norland	SR
12	225	Yevgen Sakhniuk	Kiev, Ukraine	F	79	yevgen-sakhniuk-1	1.9 Pts, 0.3 Reb, 0.2 Ast	Get Better Academy (Czech Republic)	JR
1	170	Johnnie Shuler	Washington, DC	G	71	johnnie-shuler-1	2.3 Pts, 1.2 Reb, 1.5 Ast	Theodore Roosevelt HS	JR
2	180	Amar Stukes	Philadelphia, PA	G	74	amar-stukes-1	6.1 Pts, 2.9 Reb, 3.9 Ast	La Salle College HS	JR
31	215	Cian Sullivan	Tralee, Ireland	C	86	cian-sullivan-1			FR
5	210	Tony Washington	Detroit, MI	C	82	tony-washington-1	4.2 Pts, 4.0 Reb, 0.4 Ast	The Miller School (VA)	JR
