number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
	235	Abdul-Malik Abu	Boston, MA	F	80	abdul-malik-abu-1	12.1 Pts, 7.5 Reb, 1.1 Ast	Kimball Union Academy	JR
21	300	BeeJay Anya	Washington, DC	F	81	beejay-anya-1	3.3 Pts, 3.3 Reb, 0.7 Ast	DeMatha Catholic HS	SR
15	205	Chris Brickhouse	Raleigh, NC	F	77	chris-brickhouse-1	0.0 Pts, 1.0 Reb, 0.2 Ast	Broughton HS	SR
13	180	Chris Corchiani	Raleigh, NC	G	72	chris-corchiani-2	1.2 Pts, 0.0 Reb, 0.4 Ast	Ravenscroft HS	JR
2	201	Torin Dorn	Charlotte, NC	G	77	torin-dorn-1	13.7 Pts, 6.1 Reb, 1.3 Ast	Vance	SO
1	267	Lennard Freeman	Washington, DC	F	80	lennard-freeman-1		Oak Hill Academy (VA)	SR
12	183	Cameron Gottfried	Raleigh, NC	G	75	cameron-gottfried-1		Broughton HS	JR
3	200	Terry Henderson	Raleigh, NC	G	76	terry-henderson-1	16.2 Pts, 3.3 Reb, 1.7 Ast	Neuse Christian Academy	SR
5	231	Darius Hicks	Quitman, MS	F	79	darius-hicks-1	0.4 Pts, 1.7 Reb, 0.5 Ast		FR
11	164	Markell Johnson	Cleveland, OH	G	73	markell-johnson-1	4.1 Pts, 1.4 Reb, 2.5 Ast		FR
	219	Ted Kapita		F	80	ted-kapita-1	5.7 Pts, 4.9 Reb, 0.5 Ast		FR
22	195	Shaun Kirk	Whiteville, NC	G	80	shaun-kirk-1	2.1 Pts, 0.9 Reb, 0.2 Ast	Whiteville HS	SO
31	186	Spencer Newman	Daphne, AL	G	75	spencer-newman-1			FR
24	215	Maverick Rowan	Fort Lauderdale, FL	G	79	maverick-rowan-1	10.5 Pts, 3.5 Reb, 1.0 Ast	Elevate (FL)	SO
4	195	Dennis Smith Jr.	Fayetteville, NC	G	75	dennis-smithjr-1	19.6 Pts, 4.1 Reb, 6.5 Ast		FR
42	240	Tucker Thompson	Huntersville, NC	F	82	tucker-thompson-1	1.2 Pts, 0.4 Reb, 0.0 Ast	Williams Amos Hough	JR
14	245	Omer Yurtseven	Istanbul, Turkey	C	84	omer-yurtseven-1	8.8 Pts, 5.0 Reb, 1.5 Ast		FR
