number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
	170	Shaqquan Aaron	Seattle, WA	G	79	shaqquan-aaron-1	9.7 Pts, 3.6 Reb, 1.5 Ast	Ranier Beach	SO
25	220	Bennie Boatwright	Mission Hills, CA	F	82	bennie-boatwright-1	10.8 Pts, 4.0 Reb, 1.2 Ast	Village Christian HS	SO
1	210	Charles Buggs	Arlington, TX	F	81	charles-buggs-1	2.6 Pts, 2.3 Reb, 0.3 Ast	Hargrave Military Academy	SR
13	200	Samer Dhillon	Sacramento, CA	F	79	samer-dhillon-1	0.0 Pts, 0.7 Reb, 0.0 Ast	Inderkum HS	SR
	180	Devin Fleming		G	74	devin-fleming-1	0.0 Pts, 0.5 Reb, 0.0 Ast		SO
3	220	Harrison Henderson	Dallas, TX	F	82	harrison-henderson-1	1.9 Pts, 1.4 Reb, 0.1 Ast		FR
21	190	Kurt Karis	Northbrook, IL	G	73	kurt-karis-1	0.3 Pts, 0.0 Reb, 0.0 Ast	Glenbrook North	JR
2	185	Jonah Mathews	Santa Monica, CA	G	75	jonah-matthews-1	7.4 Pts, 1.9 Reb, 1.3 Ast		FR
11	170	Jordan McLaughlin	Etiwanda, CA	G	73	jordan-mclaughlin-1	14.1 Pts, 3.7 Reb, 5.1 Ast	Etiwanda HS	JR
22	190	De'Anthony Melton	North Hollywood, CA	G	76	deanthony-melton-1	10.1 Pts, 5.4 Reb, 3.0 Ast		FR
4	215	Chimezie Metu	Lawndale, CA	F	83	chimezie-metu-1	12.9 Pts, 8.2 Reb, 1.4 Ast	Lawndale HS	SO
31	215	Nick Rakocevic	Chicago, IL	F	83	nick-rakocevic-1	5.4 Pts, 4.2 Reb, 0.6 Ast		FR
30	180	Elijah Stewart	Deridder, LA	G	77	elijah-stewart-1	14.3 Pts, 5.6 Reb, 1.2 Ast	Westchester HS	JR
5	185	Derryck Thornton	Los Angeles, CA	G	74	derryck-thornton-1			SO
