number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
10	190	Leandro Allende	Caguas, Puerto Rico	G	78	leandro-allende-1	6.8 Pts, 2.8 Reb, 0.7 Ast		FR
4	235	Ezekiel Balogun	Lagos, Nigeria	F	78	ezekiel-balogun-1	2.9 Pts, 2.2 Reb, 0.1 Ast		FR
24	195	Tyler Burgess	Easley, SC	F	79	tyler-burgess-1	1.5 Pts, 0.8 Reb, 0.0 Ast		FR
21	210	Bobby Duncan	Fayetteville, NC	F	76	bobby-duncan-1	0.7 Pts, 1.3 Reb, 0.2 Ast	Fayetteville Christian	SR
3	150	Matt Frierson	Laurel, MD	G	73	matt-frierson-1	6.2 Pts, 1.2 Reb, 1.2 Ast	Chapelgate Christian Academy (MD)	SO
23	225	Kaelon Harris	Tulsa, OK	G	76	kaelon-harris-1	11.1 Pts, 5.0 Reb, 1.1 Ast		FR
1	150	Frankie Johnson	Darlington, SC	G	69	frankie-johnson-1	9.3 Pts, 2.6 Reb, 3.6 Ast		FR
11	210	Tom Koopman	Weert, Netherlands	C	80	tom-koopman-1	2.8 Pts, 1.9 Reb, 0.5 Ast	Basketball Academy of Limburg	SR
35	205	Zane Najdawi	Midlothian, VA	F	79	zane-najdawi-1	16.2 Pts, 7.4 Reb, 0.7 Ast	Crosby High School	SO
	175	Preston Parks	Greenville, SC	G	73	preston-parks-1	14.6 Pts, 3.0 Reb, 4.0 Ast		FR
50	220	Griffin Peevey	Waco, TX	C	79	griffin-peevey-1	4.0 Pts, 1.5 Reb, 0.0 Ast		FR
12	170	Chris Ross	Dallas, TX	G	74	chris-ross-2	4.0 Pts, 0.5 Reb, 0.0 Ast		FR
5	180	Warren Sledge	Keller, TX	G	75	warren-sledge-1	6.4 Pts, 2.6 Reb, 4.0 Ast	Keller Central HS	SR
14	190	Aaron Washington	Washington, DC	G	76	aaron-washington-3	3.0 Pts, 0.8 Reb, 0.5 Ast		FR
32	195	Brian White	Richmond, VA	F	80	brian-white-1	9.0 Pts, 3.7 Reb, 0.8 Ast	John Marshall HS	SR
2	170	Quayson Williams	Greensboro, NC	G	71	quayson-williams-1	11.4 Pts, 3.2 Reb, 1.7 Ast	Eastern Guilford HS (NC)	SO
