number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
20	186	Devon Begley	Pearland, TX	G	76	devon-begley-1	8.5 Pts, 3.4 Reb, 3.4 Ast	Pearland HS	JR
14	211	Maxime Boursiquot	Ontario, Canada	F	77	maxime-boursiquot-1	5.1 Pts, 4.0 Reb, 0.6 Ast		FR
2	221	Bolden Brace	Santa Barbara, CA	G	78	bolden-brace-1	4.3 Pts, 2.9 Reb, 0.8 Ast		FR
21	215	Sajon Ford	Saint Petersburg, FL	F	83	sajon-ford-1	1.2 Pts, 0.6 Reb, 0.2 Ast	Gibbs HS	SO
30	270	Anthony Green	Quincy, MA	C	82	anthony-green-2	3.6 Pts, 2.5 Reb, 0.1 Ast		SO
22	195	Donnell Gresham Jr.	Maplewood, MN	G	73	donnell-greshamjr-1	8.3 Pts, 2.8 Reb, 0.8 Ast	Cretin-Derham Hall HS	SO
3	195	Jimmy Marshall	Richmond, VA	F	79	jimmy-marshall-1	1.5 Pts, 0.7 Reb, 0.1 Ast	Douglas S. Freeman HS	SR
11	232	Jeremy Miller	Milton, MA	F	82	jeremy-miller-2	9.5 Pts, 5.1 Reb, 0.3 Ast		SO
	225	Alex Murphy	Wakefield, RI	F	80	alex-murphy-1	14.7 Pts, 5.3 Reb, 2.1 Ast	South Kingstown	SR
1	195	Shawn Occeus	Boynton Beach, FL	G	76	shawn-occeus-1	6.1 Pts, 2.3 Reb, 1.3 Ast		FR
4	210	Vasa Pusica	Belgrade, Serbia	G	77	vasa-pusica-1		Sunrise Christian Academy	SO
10	201	T.J. Williams	Pflugerville, TX	G	75	tj-williams-4	21.1 Pts, 4.9 Reb, 6.0 Ast	Pflugerville HS	SR
